datetime,hour,dayofweek,month,is_holiday,is_peak_hour,기온(°C),강수량(mm),습도(%),일사(MJ/m2),CDD,HDD,is_heatwave,temp_3h_mean,temp_6h_max,lag_1,lag_3,lag_24,lag_168,rolling_6h_mean,rolling_24h_mean,rolling_24h_std,전력사용량(MWh),pred
2024-04-08 05:00:00,5,0,4,0,0,11.3,0.0,46.0,0.0,0.0,6.699999999999999,0,11.566666666666661,12.5,2950.0,3145.0,2959.0,3084.0,3389.3333333333335,3864.25,556.7292097989344,2982,2954.3215
2024-04-08 06:00:00,6,0,4,0,0,11.1,0.0,50.0,0.0,0.0,6.9,0,11.433333333333328,12.0,2982.0,3011.0,3060.0,3355.0,3206.1666666666665,3865.2083333333335,555.1206668013835,3215,3229.435
2024-04-08 07:00:00,7,0,4,0,0,11.1,0.0,50.0,0.05,0.0,6.9,0,11.299999999999995,11.7,3215.0,2950.0,3256.0,3911.0,3115.3333333333335,3871.6666666666665,546.1750528957408,3722,3680.1199
2024-04-08 08:00:00,8,0,4,0,0,12.1,0.0,49.0,0.38,0.0,5.9,0,11.166666666666663,11.7,3722.0,2982.0,3502.0,4606.0,3170.8333333333335,3891.0833333333335,531.4202395603337,4330,4358.076
2024-04-08 09:00:00,9,0,4,0,0,14.2,0.0,41.0,0.88,0.0,3.8000000000000007,0,11.433333333333328,12.1,4330.0,3215.0,3747.0,5159.0,3368.3333333333335,3925.5833333333335,531.939348999832,4694,4864.5464
2024-04-08 10:00:00,10,0,4,0,0,16.3,0.0,40.0,1.22,0.0,1.6999999999999993,0,12.46666666666666,14.2,4694.0,3722.0,3979.0,5466.0,3648.8333333333335,3965.0416666666665,552.8295970782249,5067,5029.711
2024-04-08 11:00:00,11,0,4,0,0,17.7,0.0,37.0,1.29,0.0,0.3000000000000007,0,14.199999999999994,16.3,5067.0,4330.0,4157.0,5562.0,4001.6666666666665,4010.375,596.8783877662917,5253,5171.532
2024-04-08 12:00:00,12,0,4,0,0,18.8,0.0,33.0,1.7,0.8000000000000007,0.0,0,16.06666666666666,17.7,5253.0,4694.0,4199.0,5504.0,4380.166666666667,4056.0416666666665,648.2965960493375,5201,5231.787
2024-04-08 13:00:00,13,0,4,0,0,20.4,0.0,31.0,1.97,2.3999999999999986,0.0,0,17.599999999999994,18.8,5201.0,5067.0,4245.0,5423.0,4711.166666666667,4097.791666666667,688.8962172840634,5266,5161.312
2024-04-08 14:00:00,14,0,4,0,1,22.0,0.0,29.0,2.38,4.0,0.0,0,18.966666666666658,20.4,5266.0,5253.0,4240.0,5164.0,4968.5,4140.333333333333,728.7541284342984,5174,5249.311
2024-04-08 15:00:00,15,0,4,0,1,22.5,0.0,35.0,2.08,4.5,0.0,0,20.39999999999999,22.0,5174.0,5201.0,4223.0,5140.0,5109.166666666667,4179.25,758.6339124000259,5132,5171.8657
2024-04-08 16:00:00,16,0,4,0,1,21.9,0.0,37.0,1.16,3.899999999999999,0.0,0,21.633333333333326,22.5,5132.0,5266.0,4201.0,5272.0,5182.166666666667,4217.125,783.2061926576462,5216,5117.1196
2024-04-08 17:00:00,17,0,4,0,1,21.3,0.0,40.0,0.69,3.3000000000000007,0.0,0,22.133333333333326,22.5,5216.0,5174.0,4275.0,5274.0,5207.0,4259.416666666667,809.2680491420731,5251,5225.4834
2024-04-08 18:00:00,18,0,4,0,0,19.8,0.0,45.0,0.48,1.8000000000000007,0.0,0,21.899999999999995,22.5,5251.0,5132.0,4411.0,5336.0,5206.666666666667,4300.083333333333,834.2229874281362,5302,5307.2065
2024-04-08 19:00:00,19,0,4,0,0,18.1,0.0,51.0,0.16,0.1000000000000014,0.0,0,20.999999999999996,22.5,5302.0,5216.0,4478.0,5169.0,5223.5,4337.208333333333,858.8364210886202,5240,5188.281
2024-04-08 20:00:00,20,0,4,0,0,16.8,0.0,56.0,0.0,0.0,1.1999999999999993,0,19.73333333333333,22.5,5240.0,5251.0,4491.0,5247.0,5219.166666666667,4368.958333333333,878.1357961324557,5206,5061.6113
2024-04-08 21:00:00,21,0,4,0,0,16.4,0.0,59.0,0.0,0.0,1.6000000000000014,0,18.23333333333333,22.5,5206.0,5302.0,4590.0,5015.0,5224.5,4398.75,894.4335224525438,4964,4920.69
2024-04-08 22:00:00,22,0,4,0,0,16.2,0.0,59.0,0.0,0.0,1.8000000000000007,0,17.099999999999994,21.9,4964.0,5240.0,4393.0,4731.0,5196.5,4414.333333333333,901.1433156619588,4664,4609.623
2024-04-08 23:00:00,23,0,4,0,0,15.8,0.0,61.0,0.0,0.0,2.1999999999999997,0,16.466666666666658,21.3,4664.0,5206.0,4081.0,4343.0,5104.5,4425.625,902.5611294484243,4271,4240.242
2024-04-09 00:00:00,0,1,4,0,0,14.9,0.0,64.0,0.0,0.0,3.1,0,16.13333333333333,19.8,4271.0,4964.0,3760.0,3965.0,4941.166666666667,4433.541666666667,900.2371658124632,3894,3905.5522
2024-04-09 01:00:00,1,1,4,0,0,14.3,0.0,65.0,0.0,0.0,3.6999999999999993,0,15.633333333333328,18.1,3894.0,4664.0,3389.0,3592.0,4706.5,4439.125,896.2850532832967,3533,3487.1062
2024-04-09 02:00:00,2,1,4,0,0,13.6,0.0,64.0,0.0,0.0,4.4,0,14.999999999999995,16.8,3533.0,4271.0,3145.0,3292.0,4422.0,4445.125,889.405141335879,3237,3212.973
2024-04-09 03:00:00,3,1,4,0,0,12.8,0.0,60.0,0.0,0.0,5.199999999999999,0,14.26666666666666,16.4,3237.0,3894.0,3011.0,3147.0,4093.8333333333335,4448.958333333333,883.7381807421029,3088,3038.847
2024-04-09 04:00:00,4,1,4,0,0,11.9,0.0,61.0,0.0,0.0,6.1,0,13.566666666666663,16.2,3088.0,3533.0,2950.0,3084.0,3781.1666666666665,4452.166666666667,878.4145632487254,3025,2975.9128
2024-04-09 05:00:00,5,1,4,0,0,11.5,0.0,42.0,0.0,0.0,6.5,0,12.76666666666666,15.8,3025.0,3237.0,2982.0,3124.0,3508.0,4455.291666666667,872.9546269978838,3057,3040.0862
2024-04-09 06:00:00,6,1,4,0,0,10.9,0.0,35.0,0.0,0.0,7.1,0,12.066666666666661,14.9,3057.0,3088.0,3215.0,3372.0,3305.6666666666665,4458.416666666667,867.5688629059778,3284,3303.842
2024-04-09 07:00:00,7,1,4,0,0,10.7,0.0,36.0,0.13,0.0,7.300000000000001,0,11.433333333333328,14.3,3284.0,3025.0,3722.0,3902.0,3204.0,4461.291666666667,863.3733878710715,3779,3758.62
2024-04-09 08:00:00,8,1,4,0,0,11.5,0.0,36.0,0.72,0.0,6.5,0,11.033333333333326,13.6,3779.0,3057.0,4330.0,4561.0,3245.0,4463.666666666667,861.3272703604481,4375,4378.668
2024-04-09 09:00:00,9,1,4,0,0,12.9,0.0,34.0,1.52,0.0,5.1,0,11.033333333333326,12.8,4375.0,3284.0,4694.0,4939.0,3434.6666666666665,4465.541666666667,861.0725858998878,4825,4818.526
2024-04-09 10:00:00,10,1,4,0,0,14.6,0.0,31.0,2.22,0.0,3.4000000000000004,0,11.699999999999994,12.9,4825.0,3779.0,5067.0,5342.0,3724.1666666666665,4471.0,862.9968008404109,5105,5036.247
2024-04-09 11:00:00,11,1,4,0,0,16.3,0.0,27.0,2.86,0.0,1.6999999999999993,0,12.999999999999995,14.6,5105.0,4375.0,5253.0,5412.0,4070.8333333333335,4472.583333333333,864.1718788712107,5109,5111.2
2024-04-09 12:00:00,12,1,4,0,0,17.6,0.0,24.0,3.23,0.0,0.3999999999999986,0,14.599999999999994,16.3,5109.0,4825.0,5201.0,5347.0,4412.833333333333,4466.583333333333,859.0022481453436,5205,4977.622
2024-04-09 13:00:00,13,1,4,0,0,18.9,0.0,22.0,3.39,0.8999999999999986,0.0,0,16.16666666666666,17.6,5205.0,5105.0,5266.0,5306.0,4733.0,4466.75,859.1513127853461,5172,5131.9043
2024-04-09 14:00:00,14,1,4,0,1,20.0,0.0,23.0,3.32,2.0,0.0,0,17.599999999999994,18.9,5172.0,5109.0,5174.0,5257.0,4965.166666666667,4462.833333333333,855.5560442936803,5166,5131.996
2024-04-09 15:00:00,15,1,4,0,1,20.2,0.0,22.0,2.99,2.1999999999999997,0.0,0,18.83333333333333,20.0,5166.0,5205.0,5132.0,5146.0,5097.0,4462.5,855.2684297671904,5092,5097.873
2024-04-09 16:00:00,16,1,4,0,1,20.7,0.0,22.0,2.43,2.6999999999999997,0.0,0,19.699999999999992,20.2,5092.0,5172.0,5216.0,5216.0,5141.5,4460.833333333333,853.9449970407509,5011,5022.8604
2024-04-09 17:00:00,17,1,4,0,1,20.5,0.0,19.0,1.74,2.5,0.0,0,20.299999999999994,20.7,5011.0,5166.0,5251.0,5238.0,5125.833333333333,4452.291666666667,847.0604659473415,5109,4986.7217
2024-04-09 18:00:00,18,1,4,0,0,19.7,0.0,22.0,0.91,1.6999999999999993,0.0,0,20.466666666666658,20.7,5109.0,5092.0,5302.0,5281.0,5125.833333333333,4446.375,841.7180573347531,5217,5089.7783
2024-04-09 19:00:00,19,1,4,0,0,17.9,0.0,23.0,0.22,0.0,0.1000000000000014,0,20.299999999999994,20.7,5217.0,5011.0,5240.0,5112.0,5127.833333333333,4442.833333333333,838.132534225613,5023,5149.8394
2024-04-09 20:00:00,20,1,4,0,0,16.4,0.0,28.0,0.0,0.0,1.6000000000000014,0,19.36666666666666,20.7,5023.0,5109.0,5206.0,5198.0,5103.0,4433.791666666667,830.2927183760659,5107,4938.581
2024-04-09 21:00:00,21,1,4,0,0,15.0,0.0,30.0,0.0,0.0,3.0,0,17.99999999999999,20.7,5107.0,5217.0,4964.0,5021.0,5093.166666666667,4429.666666666667,826.5268698999311,4891,4863.529
2024-04-09 22:00:00,22,1,4,0,0,13.9,0.0,31.0,0.0,0.0,4.1,0,16.433333333333326,20.7,4891.0,5023.0,4664.0,4726.0,5059.666666666667,4426.625,824.607090231936,4611,4545.5493
2024-04-09 23:00:00,23,1,4,0,0,13.4,0.0,32.0,0.0,0.0,4.6,0,15.099999999999994,20.5,4611.0,5107.0,4271.0,4343.0,4993.0,4424.416666666667,824.0145058171075,4209,4211.575
2024-04-10 00:00:00,0,2,4,1,0,13.2,0.0,32.0,0.0,0.0,4.800000000000001,0,14.099999999999994,19.7,4209.0,4891.0,3894.0,3962.0,4843.0,4421.833333333333,824.613356916869,3899,3884.5007
2024-04-10 01:00:00,1,2,4,1,0,12.2,0.0,35.0,0.0,0.0,5.800000000000001,0,13.499999999999995,17.9,3899.0,4611.0,3533.0,3577.0,4623.333333333333,4422.041666666667,824.4748251576582,3494,3532.1035
2024-04-10 02:00:00,2,2,4,1,0,11.8,0.0,40.0,0.0,0.0,6.199999999999999,0,12.933333333333328,16.4,3494.0,4209.0,3237.0,3269.0,4368.5,4420.416666666667,826.3395931385087,3286,3204.427
2024-04-10 03:00:00,3,2,4,1,0,11.7,0.0,47.0,0.0,0.0,6.300000000000001,0,12.399999999999993,15.0,3286.0,3899.0,3088.0,3117.0,4065.0,4422.458333333333,823.3436589887676,3125,3079.2705
2024-04-10 04:00:00,4,2,4,1,0,10.8,0.0,49.0,0.0,0.0,7.199999999999999,0,11.899999999999993,13.9,3125.0,3494.0,3025.0,3046.0,3770.6666666666665,4424.0,820.7669266155879,3039,3003.7732
2024-04-10 05:00:00,5,2,4,1,0,10.4,0.0,56.0,0.0,0.0,7.6,0,11.433333333333328,13.4,3039.0,3286.0,3057.0,3079.0,3508.6666666666665,4424.583333333333,819.7337275346683,3048,3011.2715
2024-04-10 06:00:00,6,2,4,1,0,10.4,0.0,61.0,0.0,0.0,7.6,0,10.966666666666661,13.2,3048.0,3125.0,3284.0,3311.0,3315.1666666666665,4424.208333333333,820.3883480806986,3165,3129.6194
2024-04-10 07:00:00,7,2,4,1,0,10.8,0.0,69.0,0.12,0.0,7.199999999999999,0,10.533333333333328,12.2,3165.0,3039.0,3779.0,3808.0,3192.8333333333335,4419.25,827.9044394551074,3382,3440.4187
2024-04-10 08:00:00,8,2,4,1,0,11.8,0.0,72.0,0.48,0.0,6.199999999999999,0,10.533333333333328,11.8,3382.0,3048.0,4375.0,4441.0,3174.1666666666665,4402.708333333333,845.0416238354189,3664,3658.278
2024-04-10 09:00:00,9,2,4,1,0,12.7,0.0,71.0,0.56,0.0,5.300000000000001,0,10.999999999999995,11.8,3664.0,3165.0,4825.0,4961.0,3237.1666666666665,4373.083333333333,858.4123827394886,3958,3983.634
2024-04-10 10:00:00,10,2,4,1,0,13.9,0.0,66.0,0.97,0.0,4.1,0,11.76666666666666,12.7,3958.0,3382.0,5105.0,5295.0,3376.0,4336.958333333333,856.8089675557567,4239,4180.013
2024-04-10 11:00:00,11,2,4,1,0,15.3,0.0,62.0,1.82,0.0,2.6999999999999997,0,12.799999999999995,13.9,4239.0,3664.0,5109.0,5442.0,3576.0,4300.875,841.1497469172962,4451,4359.7793
2024-04-10 12:00:00,12,2,4,1,0,16.5,0.0,56.0,2.11,0.0,1.5,0,13.966666666666661,15.3,4451.0,3958.0,5205.0,5424.0,3809.8333333333335,4273.458333333333,824.217361536306,4497,4438.8804
2024-04-10 13:00:00,13,2,4,1,0,17.2,0.0,54.0,1.85,0.0,0.8000000000000007,0,15.233333333333329,16.5,4497.0,4239.0,5172.0,5397.0,4031.8333333333335,4243.958333333333,801.7915526123209,4516,4482.1934
2024-04-10 14:00:00,14,2,4,1,1,18.1,0.0,50.0,2.36,0.1000000000000014,0.0,0,16.33333333333333,17.2,4516.0,4451.0,5166.0,5370.0,4220.833333333333,4216.625,779.6548184096982,4455,4471.783
2024-04-10 15:00:00,15,2,4,1,1,18.0,0.0,50.0,2.08,0.0,0.0,0,17.266666666666662,18.1,4455.0,4497.0,5092.0,5350.0,4352.666666666667,4187.0,755.1350008873309,4438,4416.016
2024-04-10 16:00:00,16,2,4,1,1,18.1,0.0,50.0,1.47,0.1000000000000014,0.0,0,17.766666666666662,18.1,4438.0,4516.0,5011.0,5316.0,4432.666666666667,4159.75,732.5185410918743,4420,4402.799
2024-04-10 17:00:00,17,2,4,1,1,17.1,0.0,55.0,0.94,0.0,0.8999999999999986,0,18.06666666666666,18.1,4420.0,4455.0,5109.0,5325.0,4462.833333333333,4135.125,712.3130914262907,4458,4454.1006
2024-04-10 18:00:00,18,2,4,1,0,15.2,0.0,64.0,0.5,0.0,2.8000000000000007,0,17.733333333333327,18.1,4458.0,4438.0,5217.0,5362.0,4464.0,4108.0,685.5060333352408,4441,4548.949
2024-04-10 19:00:00,19,2,4,1,0,14.1,0.0,69.0,0.11,0.0,3.9,0,16.799999999999997,18.1,4441.0,4420.0,5023.0,5294.0,4454.666666666667,4075.6666666666665,648.2096860594822,4654,4471.3
2024-04-10 20:00:00,20,2,4,1,0,13.4,0.0,73.0,0.01,0.0,4.6,0,15.46666666666666,18.1,4654.0,4458.0,5107.0,5250.0,4477.666666666667,4060.2916666666665,628.8498458480136,4801,4659.6553
2024-04-10 21:00:00,21,2,4,1,0,13.2,0.0,75.0,0.0,0.0,4.800000000000001,0,14.233333333333327,18.1,4801.0,4441.0,4891.0,5016.0,4535.333333333333,4047.5416666666665,609.509708819153,4672,4636.9287
2024-04-10 22:00:00,22,2,4,1,0,13.1,0.0,75.0,0.0,0.0,4.9,0,13.566666666666661,18.1,4672.0,4654.0,4611.0,4713.0,4574.333333333333,4038.4166666666665,597.8612545649913,4452,4406.391
2024-04-10 23:00:00,23,2,4,1,0,12.8,0.0,75.0,0.0,0.0,5.199999999999999,0,13.233333333333327,17.1,4452.0,4801.0,4209.0,4332.0,4579.666666666667,4031.7916666666665,592.0936309009776,4143,4070.6567
2024-04-11 00:00:00,0,3,4,0,0,12.5,0.0,77.0,0.0,0.0,5.5,0,13.033333333333326,15.2,4143.0,4672.0,3899.0,3926.0,4527.166666666667,4029.0416666666665,591.3876444552866,3810,3761.7195
2024-04-11 01:00:00,1,3,4,0,0,12.3,0.0,77.0,0.0,0.0,5.699999999999999,0,12.799999999999995,14.1,3810.0,4452.0,3494.0,3583.0,4422.0,4025.3333333333335,592.5164952145457,3466,3448.5635
2024-04-11 02:00:00,2,3,4,0,0,12.1,0.0,77.0,0.0,0.0,5.9,0,12.533333333333326,13.4,3466.0,4143.0,3286.0,3280.0,4224.0,4024.1666666666665,593.6346897945028,3218,3175.8223
2024-04-11 03:00:00,3,3,4,0,0,12.0,0.0,78.0,0.0,0.0,6.0,0,12.299999999999995,13.2,3218.0,3810.0,3125.0,3127.0,3960.1666666666665,4021.3333333333335,597.4609804734406,3075,3035.764
2024-04-11 04:00:00,4,3,4,0,0,11.8,0.0,80.0,0.0,0.0,6.199999999999999,0,12.133333333333328,13.1,3075.0,3466.0,3039.0,3059.0,3694.0,4019.25,600.8002091412975,3006,2954.8818
2024-04-11 05:00:00,5,3,4,0,0,11.7,0.0,79.0,0.0,0.0,6.300000000000001,0,11.96666666666666,12.8,3006.0,3218.0,3048.0,3093.0,3453.0,4017.875,603.1742348679811,3039,2995.1726
2024-04-11 06:00:00,6,3,4,0,0,11.8,0.0,80.0,0.0,0.0,6.199999999999999,0,11.833333333333329,12.5,3039.0,3075.0,3165.0,3324.0,3269.0,4017.5,603.8059002835846,3265,3218.855
2024-04-11 07:00:00,7,3,4,0,0,11.9,0.0,79.0,0.02,0.0,6.1,0,11.76666666666666,12.3,3265.0,3006.0,3382.0,3813.0,3178.1666666666665,4021.6666666666665,597.9842710353478,3759,3660.096
2024-04-11 08:00:00,8,3,4,0,0,12.5,0.0,80.0,0.14,0.0,5.5,0,11.799999999999995,12.1,3759.0,3039.0,3664.0,4443.0,3227.0,4037.375,585.2668519943348,4397,4335.5376
2024-04-11 09:00:00,9,3,4,0,0,13.2,0.0,77.0,0.38,0.0,4.800000000000001,0,12.066666666666661,12.5,4397.0,3265.0,3958.0,4935.0,3423.5,4067.9166666666665,584.0596989040938,4899,4856.5435
2024-04-11 10:00:00,10,3,4,0,0,15.3,0.0,69.0,1.22,0.0,2.6999999999999997,0,12.533333333333326,13.2,4899.0,3759.0,4239.0,5179.0,3727.5,4107.125,607.475697313047,5182,5157.4624
2024-04-11 11:00:00,11,3,4,0,0,16.6,0.0,61.0,1.36,0.0,1.3999999999999986,0,13.666666666666663,15.3,5182.0,4397.0,4451.0,5293.0,4090.1666666666665,4146.416666666667,645.6721416420585,5319,5236.8125
2024-04-11 12:00:00,12,3,4,0,0,17.6,0.0,55.0,1.35,0.0,0.3999999999999986,0,15.03333333333333,16.6,5319.0,4899.0,4497.0,5277.0,4470.166666666667,4182.583333333333,686.4944292921589,5306,5271.0576
2024-04-11 13:00:00,13,3,4,0,0,19.0,0.0,47.0,2.02,1.0,0.0,0,16.499999999999996,17.6,5306.0,5182.0,4516.0,5247.0,4810.333333333333,4216.291666666667,721.5699356967026,5255,5228.82
2024-04-11 14:00:00,14,3,4,0,1,19.6,0.0,48.0,2.3,1.6000000000000014,0.0,0,17.73333333333333,19.0,5255.0,5319.0,4455.0,5252.0,5059.666666666667,4247.083333333333,750.1184785645229,5247,5193.847
2024-04-11 15:00:00,15,3,4,0,1,19.9,0.0,46.0,1.18,1.8999999999999984,0.0,0,18.73333333333333,19.6,5247.0,5306.0,4438.0,5246.0,5201.333333333333,4280.083333333333,776.6162902738647,5254,5199.7383
2024-04-11 16:00:00,16,3,4,0,1,21.0,0.0,43.0,2.04,3.0,0.0,0,19.499999999999996,19.9,5254.0,5255.0,4420.0,5208.0,5260.5,4314.083333333333,801.3002431735852,5192,5182.608
2024-04-11 17:00:00,17,3,4,0,1,20.9,0.0,42.0,1.34,2.8999999999999986,0.0,0,20.16666666666666,21.0,5192.0,5247.0,4458.0,5238.0,5262.166666666667,4346.25,820.9902424881637,5212,5146.82
2024-04-11 18:00:00,18,3,4,0,0,20.1,0.0,44.0,0.74,2.1000000000000014,0.0,0,20.599999999999994,21.0,5212.0,5254.0,4441.0,5323.0,5244.333333333333,4377.666666666667,839.6666350230437,5269,5223.105
2024-04-11 19:00:00,19,3,4,0,0,18.7,0.0,46.0,0.19,0.6999999999999993,0.0,0,20.66666666666666,21.0,5269.0,5192.0,4654.0,5264.0,5238.166666666667,4412.166666666667,859.1659082918293,5237,5181.3423
2024-04-11 20:00:00,20,3,4,0,0,17.2,0.0,50.0,0.0,0.0,0.8000000000000007,0,19.899999999999995,21.0,5237.0,5212.0,4801.0,5209.0,5235.166666666667,4436.458333333333,874.4072267475362,5203,5052.6885
2024-04-11 21:00:00,21,3,4,0,0,15.9,0.0,52.0,0.0,0.0,2.1,0,18.66666666666666,21.0,5203.0,5269.0,4672.0,4992.0,5227.833333333333,4453.208333333333,885.4742271144715,4978,4896.9165
2024-04-11 22:00:00,22,3,4,0,0,15.2,0.0,52.0,0.0,0.0,2.8000000000000007,0,17.266666666666662,21.0,4978.0,5237.0,4452.0,4708.0,5181.833333333333,4465.958333333333,890.9477357025702,4670,4584.8374
2024-04-11 23:00:00,23,3,4,0,0,14.3,0.0,54.0,0.0,0.0,3.6999999999999993,0,16.099999999999994,20.9,4670.0,5203.0,4143.0,4337.0,5094.833333333333,4475.041666666667,891.9099915187232,4302,4242.834
2024-04-12 00:00:00,0,4,4,0,0,13.4,0.0,56.0,0.0,0.0,4.6,0,15.133333333333328,20.1,4302.0,4978.0,3810.0,3957.0,4943.166666666667,4481.666666666667,889.924699631608,3918,3956.4812
2024-04-12 01:00:00,1,4,4,0,0,13.1,0.0,62.0,0.0,0.0,4.9,0,14.299999999999997,18.7,3918.0,4670.0,3466.0,3587.0,4718.0,4486.166666666667,886.64770057078,3547,3530.2246
2024-04-12 02:00:00,2,4,4,0,0,12.4,0.0,66.0,0.0,0.0,5.6,0,13.599999999999994,17.2,3547.0,4302.0,3218.0,3275.0,4436.333333333333,4489.541666666667,882.7411841464752,3250,3229.2173
2024-04-12 03:00:00,3,4,4,0,0,12.1,0.0,66.0,0.0,0.0,5.9,0,12.966666666666663,15.9,3250.0,3918.0,3075.0,3125.0,4110.833333333333,4490.875,880.7590260431268,3101,3084.695
2024-04-12 04:00:00,4,4,4,0,0,12.2,0.0,67.0,0.0,0.0,5.800000000000001,0,12.53333333333333,15.2,3101.0,3547.0,3006.0,3056.0,3798.0,4491.958333333333,878.9559260437645,3035,2970.4568
2024-04-12 05:00:00,5,4,4,0,0,12.5,0.0,68.0,0.0,0.0,5.5,0,12.233333333333327,14.3,3035.0,3250.0,3039.0,3085.0,3525.5,4493.166666666667,876.841697411087,3067,3045.4587
2024-04-12 06:00:00,6,4,4,0,0,12.3,0.0,71.0,0.0,0.0,5.699999999999999,0,12.26666666666666,13.4,3067.0,3101.0,3265.0,3319.0,3319.6666666666665,4494.333333333333,874.8390990778123,3287,3265.2112
2024-04-12 07:00:00,7,4,4,0,0,12.3,0.0,73.0,0.11,0.0,5.699999999999999,0,12.333333333333329,13.1,3287.0,3035.0,3759.0,3801.0,3214.5,4495.25,873.5054938728221,3753,3697.5825
2024-04-12 08:00:00,8,4,4,0,0,13.7,0.0,70.0,0.46,0.0,4.300000000000001,0,12.366666666666662,12.5,3753.0,3067.0,4397.0,4428.0,3248.8333333333335,4495.0,873.7262032586556,4339,4340.4487
2024-04-12 09:00:00,9,4,4,0,0,16.0,0.0,64.0,1.07,0.0,2.0,0,12.766666666666664,13.7,4339.0,3287.0,4899.0,4966.0,3430.3333333333335,4492.583333333333,874.0891864089255,4806,4811.1587
2024-04-12 10:00:00,10,4,4,0,0,17.6,0.0,61.0,1.75,0.0,0.3999999999999986,0,13.999999999999995,16.0,4806.0,3753.0,5182.0,5258.0,3714.5,4488.708333333333,872.4136672954943,5082,5049.429
2024-04-12 11:00:00,11,4,4,0,0,19.2,0.0,58.0,2.67,1.1999999999999993,0.0,0,15.766666666666664,17.6,5082.0,4339.0,5319.0,5266.0,4055.6666666666665,4484.541666666667,869.1913772939961,5227,5127.529
2024-04-12 12:00:00,12,4,4,0,0,20.5,0.0,50.0,3.08,2.5,0.0,0,17.599999999999994,19.2,5227.0,4806.0,5306.0,5271.0,4415.666666666667,4480.708333333333,865.5464461034045,5222,5202.9346
2024-04-12 13:00:00,13,4,4,0,0,22.2,0.0,45.0,3.2,4.199999999999999,0.0,0,19.099999999999994,20.5,5222.0,5082.0,5255.0,5259.0,4738.166666666667,4477.208333333333,862.2275992862493,5231,5201.4844
2024-04-12 14:00:00,14,4,4,0,1,23.2,0.0,39.0,3.23,5.199999999999999,0.0,0,20.63333333333333,22.2,5231.0,5227.0,5247.0,5233.0,4984.5,4476.208333333333,861.2997245904729,5247,5260.4106
2024-04-12 15:00:00,15,4,4,0,1,24.0,0.0,38.0,2.85,6.0,0.0,0,21.966666666666665,23.2,5247.0,5222.0,5254.0,5209.0,5135.833333333333,4476.208333333333,861.2997245904729,5256,5234.75
2024-04-12 16:00:00,16,4,4,0,1,24.0,0.0,31.0,2.34,6.0,0.0,0,23.13333333333333,24.0,5256.0,5231.0,5192.0,5152.0,5210.833333333333,4476.291666666667,861.3783433324948,5249,5236.5415
2024-04-12 17:00:00,17,4,4,0,1,22.9,0.0,41.0,1.69,4.899999999999999,0.0,0,23.73333333333333,24.0,5249.0,5247.0,5212.0,5157.0,5238.666666666667,4478.666666666667,863.5134331759274,5257,5222.846
2024-04-12 18:00:00,18,4,4,0,0,21.7,0.0,47.0,0.89,3.6999999999999993,0.0,0,23.633333333333326,24.0,5257.0,5256.0,5269.0,5196.0,5243.666666666667,4480.541666666667,865.2221619287548,5285,5220.9272
2024-04-12 19:00:00,19,4,4,0,0,19.6,0.0,54.0,0.25,1.6000000000000014,0.0,0,22.86666666666666,24.0,5285.0,5249.0,5237.0,5136.0,5254.166666666667,4481.208333333333,865.8620223029657,5210,5135.203
2024-04-12 20:00:00,20,4,4,0,0,17.9,0.0,62.0,0.0,0.0,0.1000000000000014,0,21.399999999999995,24.0,5210.0,5257.0,5203.0,5096.0,5250.666666666667,4480.083333333333,864.8542936675963,5152,5057.7715
2024-04-12 21:00:00,21,4,4,0,0,16.7,0.0,68.0,0.0,0.0,1.3000000000000007,0,19.73333333333333,24.0,5152.0,5285.0,4978.0,4894.0,5234.833333333333,4477.958333333333,863.0616119457563,4931,4903.202
2024-04-12 22:00:00,22,4,4,0,0,16.0,0.0,69.0,0.0,0.0,2.0,0,18.066666666666663,24.0,4931.0,5210.0,4670.0,4609.0,5180.666666666667,4476.0,861.9302402923041,4638,4581.2617
2024-04-12 23:00:00,23,4,4,0,0,15.3,0.0,72.0,0.0,0.0,2.6999999999999997,0,16.86666666666666,22.9,4638.0,5152.0,4302.0,3963.0,5078.833333333333,4474.666666666667,861.6417931542429,4294,4200.834
2024-04-13 00:00:00,0,5,4,0,0,14.6,0.0,73.0,0.0,0.0,3.4000000000000004,0,15.999999999999995,21.7,4294.0,4931.0,3918.0,3893.0,4918.333333333333,4474.333333333333,861.7130394271372,3774,3990.6572
2024-04-13 01:00:00,1,5,4,0,0,14.4,0.0,67.0,0.0,0.0,3.6,0,15.299999999999995,19.6,3774.0,4638.0,3547.0,3604.0,4666.5,4468.333333333333,866.2445516067155,3594,3480.2983
2024-04-13 02:00:00,2,5,4,0,0,13.6,0.0,67.0,0.0,0.0,4.4,0,14.76666666666666,17.9,3594.0,4294.0,3250.0,3293.0,4397.166666666667,4470.291666666667,864.121643971278,3317,3251.9941
2024-04-13 03:00:00,3,5,4,0,0,12.7,0.0,69.0,0.0,0.0,5.300000000000001,0,14.199999999999996,16.7,3317.0,3774.0,3101.0,3116.0,4091.3333333333335,4473.083333333333,860.1068142294724,3134,3097.4053
2024-04-13 04:00:00,4,5,4,0,0,12.3,0.0,74.0,0.0,0.0,5.699999999999999,0,13.566666666666661,16.0,3134.0,3594.0,3035.0,3030.0,3791.8333333333335,4474.458333333333,857.8413747746589,3040,3005.633
