datetime,전력사용량(MWh),hour,dayofweek,month,is_holiday,is_peak_hour,기온(°C),강수량(mm),습도(%),일사(MJ/m2),CDD,HDD,is_heatwave,temp_3h_mean,temp_6h_max,lag_1,lag_3,lag_24,lag_168,rolling_6h_mean,rolling_24h_mean,rolling_24h_std
2023-04-18 07:00:00,3464,7,1,4,0,0,12.0,0.2,86.0,0.0,0.0,6.0,0,14.0,14.6,3014.0,2771.0,3458.0,3492.0,2929.333333333333,4094.5416666666665,795.5099528886451
2023-04-18 08:00:00,4069,8,1,4,0,0,10.8,0.2,92.0,0.04,0.0,7.199999999999999,0,13.166666666666666,14.6,3464.0,2799.0,4019.0,4081.0,2969.6666666666665,4094.7916666666665,795.30212903603
2023-04-18 09:00:00,4587,9,1,4,0,0,10.7,0.4,96.0,0.14,0.0,7.300000000000001,0,12.1,14.6,4069.0,3014.0,4473.0,4542.0,3156.833333333333,4096.875,795.1604329507359
2023-04-18 10:00:00,4917,10,1,4,0,0,10.8,0.4,99.0,0.21,0.0,7.199999999999999,0,11.166666666666666,14.5,4587.0,3464.0,4740.0,4844.0,3450.6666666666665,4101.625,797.8409350294471
2023-04-18 11:00:00,5080,11,1,4,0,0,11.1,0.2,96.0,0.3,0.0,6.9,0,10.766666666666666,14.0,4917.0,4069.0,4836.0,5070.0,3808.3333333333335,4109.0,804.7862800282483
2023-04-18 12:00:00,5099,12,1,4,0,0,11.5,0.0,97.0,0.43,0.0,6.5,0,10.866666666666664,13.5,5080.0,4587.0,4827.0,5105.0,4188.5,4119.166666666667,815.8349506282713
2023-04-18 13:00:00,5048,13,1,4,0,0,12.9,0.0,91.0,0.98,0.0,5.1,0,11.133333333333333,12.0,5099.0,4917.0,4830.0,5086.0,4536.0,4130.5,827.8956035846247
2023-04-18 14:00:00,4985,14,1,4,0,1,14.4,0.0,85.0,1.21,0.0,3.6,0,11.833333333333334,12.9,5048.0,5080.0,4838.0,5075.0,4800.0,4139.583333333333,837.049212446878
2023-04-18 15:00:00,4873,15,1,4,0,1,16.7,0.0,75.0,2.74,0.0,1.3000000000000007,0,12.933333333333332,14.4,4985.0,5099.0,4806.0,5082.0,4952.666666666667,4145.708333333333,842.8993688539935
2023-04-18 16:00:00,4806,16,1,4,0,1,18.0,0.0,68.0,2.46,0.0,0.0,0,14.666666666666664,16.7,4873.0,5048.0,4728.0,5041.0,5000.333333333333,4148.5,845.2888881014549
2023-04-18 17:00:00,4822,17,1,4,0,1,18.3,0.0,68.0,1.1,0.0,0.0,0,16.366666666666664,18.0,4806.0,4985.0,4728.0,5001.0,4981.833333333333,4151.75,847.7601819423488
2023-04-18 18:00:00,4848,18,1,4,0,0,18.2,0.0,68.0,0.93,0.0,0.0,0,17.666666666666668,18.3,4822.0,4873.0,4787.0,4992.0,4938.833333333333,4155.666666666667,850.7500867733694
2023-04-18 19:00:00,4800,19,1,4,0,0,16.7,0.0,74.0,0.31,0.0,1.3000000000000007,0,18.166666666666664,18.3,4848.0,4806.0,4752.0,4910.0,4897.0,4158.208333333333,852.8068734512904
2023-04-18 20:00:00,4773,20,1,4,0,0,15.6,0.0,81.0,0.0,0.0,2.4000000000000004,0,17.73333333333333,18.3,4800.0,4822.0,4694.0,4808.0,4855.666666666667,4160.208333333333,854.3149291615907
2023-04-18 21:00:00,4578,21,1,4,0,0,14.5,0.0,86.0,0.0,0.0,3.5,0,16.833333333333332,18.3,4773.0,4848.0,4505.0,4597.0,4820.333333333333,4163.5,856.6101543419312
2023-04-18 22:00:00,4301,22,1,4,0,0,13.2,0.0,90.0,0.0,0.0,4.800000000000001,0,15.599999999999996,18.3,4578.0,4800.0,4244.0,4307.0,4771.166666666667,4166.541666666667,858.0039515043445
2023-04-18 23:00:00,3939,23,1,4,0,0,12.7,0.0,92.0,0.0,0.0,5.300000000000001,0,14.43333333333333,18.3,4301.0,4773.0,3875.0,3935.0,4687.0,4168.916666666667,858.3065185061297
2023-04-19 00:00:00,3623,0,2,4,0,0,12.2,0.0,92.0,0.0,0.0,5.800000000000001,0,13.466666666666663,18.2,3939.0,4578.0,3553.0,3601.0,4539.833333333333,4171.583333333333,857.4526437255018
2023-04-19 01:00:00,3275,1,2,4,0,0,12.5,0.0,95.0,0.0,0.0,5.5,0,12.699999999999996,16.7,3623.0,4301.0,3222.0,3251.0,4335.666666666667,4174.5,855.3735517558669
2023-04-19 02:00:00,2990,2,2,4,0,0,12.8,0.0,93.0,0.0,0.0,5.199999999999999,0,12.466666666666663,15.6,3275.0,3939.0,2946.0,2977.0,4081.5,4176.708333333333,852.8723070316081
2023-04-19 03:00:00,2857,3,2,4,0,0,13.0,0.0,90.0,0.0,0.0,5.0,0,12.499999999999998,14.5,2990.0,3623.0,2824.0,2856.0,3784.3333333333335,4178.541666666667,850.1547163114694
2023-04-19 04:00:00,2799,4,2,4,0,0,13.0,0.0,90.0,0.0,0.0,5.0,0,12.766666666666666,13.2,2857.0,3275.0,2771.0,2803.0,3497.5,4179.916666666667,847.8923699470713
2023-04-19 05:00:00,2827,5,2,4,0,0,12.1,0.0,92.0,0.0,0.0,5.9,0,12.933333333333332,13.0,2799.0,2990.0,2799.0,2850.0,3247.1666666666665,4181.083333333333,845.88635872913
2023-04-19 06:00:00,3047,6,2,4,0,0,11.5,0.0,96.0,0.0,0.0,6.5,0,12.699999999999998,13.0,2827.0,2857.0,3014.0,3075.0,3061.833333333333,4182.25,843.9142883533405
2023-04-19 07:00:00,3503,7,2,4,0,0,11.9,0.0,95.0,0.25,0.0,6.1,0,12.199999999999998,13.0,3047.0,2799.0,3464.0,3543.0,2965.833333333333,4183.625,841.9526895982385
2023-04-19 08:00:00,4039,8,2,4,0,0,14.2,0.0,82.0,0.95,0.0,3.8000000000000007,0,11.83333333333333,13.0,3503.0,2827.0,4069.0,4114.0,3003.833333333333,4185.25,840.539849817011
2023-04-19 09:00:00,4460,9,2,4,0,0,16.1,0.0,73.0,1.8,0.0,1.8999999999999984,0,12.533333333333331,14.2,4039.0,3047.0,4587.0,4565.0,3178.6666666666665,4184.0,840.7425289587583
2023-04-19 10:00:00,4721,10,2,4,0,0,18.3,0.0,63.0,2.48,0.0,0.0,0,14.066666666666665,16.1,4460.0,3503.0,4917.0,4825.0,3445.833333333333,4178.708333333333,838.4924089862142
2023-04-19 11:00:00,4854,11,2,4,0,0,20.3,0.0,54.0,3.12,0.0,0.0,0,16.2,18.3,4721.0,4039.0,5080.0,4925.0,3766.1666666666665,4170.541666666667,831.9177415004183
2023-04-19 12:00:00,4850,12,2,4,0,0,22.0,0.0,48.0,3.49,0.0,0.0,0,18.23333333333333,20.3,4854.0,4460.0,5099.0,4896.0,4104.0,4161.125,822.400426773047
2023-04-19 13:00:00,4852,13,2,4,0,0,23.9,0.0,43.0,3.6,0.0,0.0,0,20.2,22.0,4850.0,4721.0,5048.0,4851.0,4404.5,4150.75,811.5533280985261
2023-04-19 14:00:00,4903,14,2,4,0,1,25.7,0.0,34.0,3.49,1.6999999999999993,0.0,0,22.066666666666663,23.9,4852.0,4854.0,4985.0,4844.0,4629.333333333333,4142.583333333333,803.0736019474773
2023-04-19 15:00:00,4939,15,2,4,0,1,27.3,0.0,31.0,3.12,3.3000000000000007,0.0,0,23.866666666666664,25.7,4903.0,4850.0,4873.0,4807.0,4773.333333333333,4139.166666666667,799.5002061976674
2023-04-19 16:00:00,4956,16,2,4,0,1,28.2,0.0,28.0,2.5,4.199999999999999,0.0,0,25.63333333333333,27.3,4939.0,4852.0,4806.0,4771.0,4853.166666666667,4141.916666666667,802.2428839992936
2023-04-19 17:00:00,4988,17,2,4,0,1,27.9,0.0,31.0,1.8,3.899999999999999,0.0,0,27.066666666666663,28.2,4956.0,4903.0,4822.0,4784.0,4892.333333333333,4148.166666666667,808.2036262287141
2023-04-19 18:00:00,5014,18,2,4,0,0,25.6,0.0,41.0,0.94,1.6000000000000014,0.0,0,27.8,28.2,4988.0,4939.0,4848.0,4829.0,4914.666666666667,4155.083333333333,814.9036174892522
2023-04-19 19:00:00,4913,19,2,4,0,0,22.1,0.0,51.0,0.28,0.0,0.0,0,27.23333333333333,28.2,5014.0,4956.0,4800.0,4782.0,4942.0,4162.0,821.7166019455926
2023-04-19 20:00:00,4821,20,2,4,0,0,19.6,0.0,62.0,0.0,0.0,0.0,0,25.2,28.2,4913.0,4988.0,4773.0,4745.0,4952.166666666667,4166.708333333333,825.8445731842883
2023-04-19 21:00:00,4613,21,2,4,0,0,18.6,0.0,67.0,0.0,0.0,0.0,0,22.433333333333334,28.2,4821.0,5014.0,4578.0,4553.0,4938.5,4168.708333333333,827.4333010905419
2023-04-19 22:00:00,4330,22,2,4,0,0,17.9,0.0,73.0,0.0,0.0,0.1000000000000014,0,20.1,28.2,4613.0,4913.0,4301.0,4278.0,4884.166666666667,4170.166666666667,828.2165053354788
2023-04-19 23:00:00,3986,23,2,4,0,0,18.2,0.0,73.0,0.0,0.0,0.0,0,18.7,27.9,4330.0,4821.0,3939.0,3920.0,4779.833333333333,4171.375,828.4368104526812
2023-04-20 00:00:00,3672,0,3,4,0,0,18.9,0.0,83.0,0.0,0.0,0.0,0,18.23333333333333,25.6,3986.0,4613.0,3623.0,3589.0,4612.833333333333,4173.333333333333,827.919008151123
2023-04-20 01:00:00,3327,1,3,4,0,0,18.3,0.0,84.0,0.0,0.0,0.0,0,18.33333333333333,22.1,3672.0,4330.0,3275.0,3250.0,4389.166666666667,4175.375,826.562173810223
2023-04-20 02:00:00,3049,2,3,4,0,0,17.6,0.0,87.0,0.0,0.0,0.3999999999999986,0,18.466666666666665,19.6,3327.0,3986.0,2990.0,2977.0,4124.833333333333,4177.541666666667,824.1640813399858
2023-04-20 03:00:00,2909,3,3,4,0,0,16.4,0.0,93.0,0.0,0.0,1.6000000000000014,0,18.266666666666666,18.9,3049.0,3672.0,2857.0,2853.0,3829.5,4180.0,820.5479081474681
2023-04-20 04:00:00,2843,4,3,4,0,0,15.8,0.0,93.0,0.0,0.0,2.1999999999999997,0,17.433333333333334,18.9,2909.0,3327.0,2799.0,2799.0,3545.5,4182.166666666667,816.9634479964739
2023-04-20 05:00:00,2858,5,3,4,0,0,15.0,0.5,96.0,0.0,0.0,3.0,0,16.599999999999998,18.9,2843.0,3049.0,2827.0,2842.0,3297.6666666666665,4184.0,813.7676732869922
2023-04-20 06:00:00,3063,6,3,4,0,0,14.8,0.0,96.0,0.0,0.0,3.1999999999999997,0,15.733333333333327,18.9,2858.0,2909.0,3047.0,3065.0,3109.6666666666665,4185.291666666667,811.5416611324348
2023-04-20 07:00:00,3505,7,3,4,0,0,14.8,0.0,97.0,0.03,0.0,3.1999999999999997,0,15.199999999999998,18.3,3063.0,2843.0,3503.0,3523.0,3008.1666666666665,4185.958333333333,810.5719118470186
2023-04-20 08:00:00,4086,8,3,4,0,0,14.9,0.0,96.0,0.08,0.0,3.1,0,14.866666666666664,17.6,3505.0,2858.0,4039.0,4091.0,3037.833333333333,4186.041666666667,810.4987449587314
2023-04-20 09:00:00,4544,9,3,4,0,0,15.4,0.0,96.0,0.23,0.0,2.6,0,14.83333333333333,16.4,4086.0,3063.0,4460.0,4535.0,3210.6666666666665,4188.0,810.1847347042492
2023-04-20 10:00:00,4810,10,3,4,0,0,15.9,0.0,92.0,0.55,0.0,2.1,0,15.033333333333331,15.8,4544.0,3505.0,4721.0,4788.0,3483.1666666666665,4191.5,811.5910835861189
2023-04-20 11:00:00,4948,11,3,4,0,0,16.6,0.0,90.0,0.66,0.0,1.3999999999999986,0,15.4,15.9,4810.0,4086.0,4854.0,4919.0,3811.0,4195.208333333333,814.3144344713377
2023-04-20 12:00:00,4964,12,3,4,0,0,17.0,0.0,87.0,0.47,0.0,1.0,0,15.966666666666669,16.6,4948.0,4544.0,4850.0,4924.0,4159.333333333333,4199.125,817.839269448553
2023-04-20 13:00:00,4971,13,3,4,0,0,17.4,0.0,88.0,0.54,0.0,0.6000000000000014,0,16.5,17.0,4964.0,4810.0,4852.0,4887.0,4476.166666666667,4203.875,822.1038394424734
2023-04-20 14:00:00,4981,14,3,4,0,1,17.3,0.0,86.0,0.44,0.0,0.6999999999999993,0,16.999999999999996,17.4,4971.0,4948.0,4903.0,4882.0,4720.5,4208.833333333333,826.5297630910404
2023-04-20 15:00:00,4980,15,3,4,0,1,16.9,0.0,87.0,0.27,0.0,1.1000000000000014,0,17.23333333333333,17.4,4981.0,4964.0,4939.0,4865.0,4869.666666666667,4212.083333333333,829.5258948006967
2023-04-20 16:00:00,4949,16,3,4,0,1,16.7,0.0,87.0,0.36,0.0,1.3000000000000007,0,17.2,17.4,4980.0,4971.0,4956.0,4803.0,4942.333333333333,4213.791666666667,831.1286709972122
2023-04-20 17:00:00,4949,17,3,4,0,1,16.5,0.0,86.0,0.23,0.0,1.5,0,16.966666666666665,17.4,4949.0,4981.0,4988.0,4804.0,4965.5,4213.5,830.8580687667128
2023-04-20 18:00:00,4985,18,3,4,0,0,16.0,0.0,90.0,0.17,0.0,2.0,0,16.7,17.4,4949.0,4980.0,5014.0,4828.0,4965.666666666667,4211.875,829.3141384405311
2023-04-20 19:00:00,4894,19,3,4,0,0,15.7,0.0,91.0,0.09,0.0,2.3000000000000007,0,16.399999999999995,17.4,4985.0,4949.0,4913.0,4782.0,4969.166666666667,4210.666666666667,828.1148663585427
2023-04-20 20:00:00,4809,20,3,4,0,0,15.5,0.0,92.0,0.0,0.0,2.5,0,16.066666666666663,17.3,4894.0,4949.0,4821.0,4724.0,4956.333333333333,4209.875,827.423045810968
2023-04-20 21:00:00,4595,21,3,4,0,0,15.0,0.0,93.0,0.0,0.0,3.0,0,15.733333333333327,16.9,4809.0,4985.0,4613.0,4534.0,4927.666666666667,4209.375,827.0412330028809
2023-04-20 22:00:00,4312,22,3,4,0,0,14.9,0.0,97.0,0.0,0.0,3.1,0,15.399999999999997,16.7,4595.0,4894.0,4330.0,4265.0,4863.5,4208.625,826.6673697548248
2023-04-20 23:00:00,3963,23,3,4,0,0,14.5,0.0,96.0,0.0,0.0,3.5,0,15.133333333333333,16.5,4312.0,4809.0,3986.0,3897.0,4757.333333333333,4207.875,826.5606220698459
2023-04-21 00:00:00,3638,0,4,4,0,0,14.7,0.0,95.0,0.0,0.0,3.3000000000000007,0,14.799999999999995,16.0,3963.0,4595.0,3672.0,3571.0,4593.0,4206.916666666667,826.8423390363832
2023-04-21 01:00:00,3301,1,4,4,0,0,14.5,0.0,94.0,0.0,0.0,3.5,0,14.699999999999998,15.7,3638.0,4312.0,3327.0,3253.0,4368.5,4205.5,827.8272241497299
2023-04-21 02:00:00,3016,2,4,4,0,0,14.0,0.0,96.0,0.0,0.0,4.0,0,14.566666666666665,15.5,3301.0,3963.0,3049.0,2978.0,4103.0,4204.416666666667,829.0429745333817
2023-04-21 03:00:00,2879,3,4,4,0,0,13.9,0.0,95.0,0.0,0.0,4.1,0,14.4,15.0,3016.0,3638.0,2909.0,2850.0,3804.1666666666665,4203.041666666667,831.0674894985474
2023-04-21 04:00:00,2815,4,4,4,0,0,13.1,0.0,93.0,0.0,0.0,4.9,0,14.133333333333333,14.9,2879.0,3301.0,2843.0,2799.0,3518.1666666666665,4201.791666666667,833.1184987569195
2023-04-21 05:00:00,2838,5,4,4,0,0,12.5,0.0,93.0,0.0,0.0,5.5,0,13.666666666666664,14.7,2815.0,3016.0,2858.0,2825.0,3268.6666666666665,4200.625,835.121225904653
2023-04-21 06:00:00,3045,6,4,4,0,0,11.7,0.0,90.0,0.0,0.0,6.300000000000001,0,13.166666666666664,14.7,2838.0,2879.0,3063.0,3036.0,3081.1666666666665,4199.791666666667,836.5280202259557
2023-04-21 07:00:00,3479,7,4,4,0,0,11.5,0.0,83.0,0.2,0.0,6.5,0,12.43333333333333,14.5,3045.0,2815.0,3505.0,3469.0,2982.333333333333,4199.041666666667,837.5989223429754
2023-04-21 08:00:00,4010,8,4,4,0,0,12.4,0.0,72.0,0.66,0.0,5.6,0,11.899999999999997,14.0,3479.0,2838.0,4086.0,4037.0,3012.0,4197.958333333333,838.551882150377
2023-04-21 09:00:00,4458,9,4,4,0,0,13.7,0.0,71.0,0.54,0.0,4.300000000000001,0,11.866666666666664,13.9,4010.0,3045.0,4544.0,4508.0,3177.6666666666665,4194.791666666667,839.1363561873188
2023-04-21 10:00:00,4748,10,4,4,0,0,14.8,0.0,59.0,0.76,0.0,3.1999999999999997,0,12.533333333333331,13.7,4458.0,3479.0,4810.0,4810.0,3440.833333333333,4191.208333333333,837.7628064837354
2023-04-21 11:00:00,4842,11,4,4,0,0,17.4,0.0,56.0,2.46,0.0,0.6000000000000014,0,13.633333333333333,14.8,4748.0,4010.0,4948.0,4874.0,3763.0,4188.625,835.865175965163
2023-04-21 12:00:00,4807,12,4,4,0,0,19.2,0.0,51.0,2.37,0.0,0.0,0,15.299999999999995,17.4,4842.0,4458.0,4964.0,4839.0,4097.0,4184.208333333333,831.9490985247837
2023-04-21 13:00:00,4798,13,4,4,0,0,21.0,0.0,39.0,3.47,0.0,0.0,0,17.13333333333333,19.2,4807.0,4748.0,4971.0,4818.0,4390.666666666667,4177.666666666667,826.1479847785089
2023-04-21 14:00:00,4815,14,4,4,0,1,21.9,0.0,34.0,3.27,0.0,0.0,0,19.2,21.0,4798.0,4842.0,4981.0,4846.0,4610.5,4170.458333333333,819.6542207947414
2023-04-21 15:00:00,4825,15,4,4,0,1,22.4,0.0,30.0,2.95,0.0,0.0,0,20.7,21.9,4815.0,4807.0,4980.0,4826.0,4744.666666666667,4163.541666666667,813.1919918319893
2023-04-21 16:00:00,4812,16,4,4,0,1,22.5,0.0,23.0,2.43,0.0,0.0,0,21.766666666666666,22.4,4825.0,4798.0,4949.0,4796.0,4805.833333333333,4157.083333333333,807.0178553418428
2023-04-21 17:00:00,4842,17,4,4,0,1,20.9,0.0,22.0,0.84,0.0,0.0,0,22.266666666666666,22.5,4812.0,4815.0,4949.0,4768.0,4816.5,4151.375,801.6393970022024
2023-04-21 18:00:00,4813,18,4,4,0,0,20.8,0.0,20.0,0.79,0.0,0.0,0,21.933333333333334,22.5,4842.0,4825.0,4985.0,4795.0,4816.5,4146.916666666667,797.296296277575
2023-04-21 19:00:00,4700,19,4,4,0,0,19.2,0.0,21.0,0.3,0.0,0.0,0,21.399999999999995,22.5,4813.0,4812.0,4894.0,4723.0,4817.5,4139.75,790.1767138624134
2023-04-21 20:00:00,4634,20,4,4,0,0,17.9,0.0,21.0,0.01,0.0,0.1000000000000014,0,20.3,22.5,4700.0,4842.0,4809.0,4667.0,4801.166666666667,4131.666666666667,783.0859060357627
2023-04-21 21:00:00,4452,21,4,4,0,0,17.2,0.0,20.0,0.0,0.0,0.8000000000000007,0,19.3,22.5,4634.0,4813.0,4595.0,4478.0,4771.0,4124.375,777.2980969497521
2023-04-21 22:00:00,4185,22,4,4,0,0,15.8,0.0,25.0,0.0,0.0,2.1999999999999997,0,18.1,22.5,4452.0,4700.0,4312.0,4217.0,4708.833333333333,4118.416666666667,774.0750955967744
2023-04-21 23:00:00,3855,23,4,4,0,0,15.6,0.0,27.0,0.0,0.0,2.4000000000000004,0,16.966666666666665,20.9,4185.0,4634.0,3963.0,3876.0,4604.333333333333,4113.125,773.1277138717049
2023-04-22 00:00:00,3579,0,5,4,0,0,14.9,0.0,26.0,0.0,0.0,3.1,0,16.199999999999996,20.8,3855.0,4452.0,3638.0,3605.0,4439.833333333333,4108.625,774.3528469126371
2023-04-22 01:00:00,3269,1,5,4,0,0,13.9,0.0,25.0,0.0,0.0,4.1,0,15.433333333333332,19.2,3579.0,4185.0,3301.0,3305.0,4234.166666666667,4106.166666666667,776.0037912651832
2023-04-22 02:00:00,2986,2,5,4,0,0,13.5,0.0,24.0,0.0,0.0,4.5,0,14.799999999999995,17.9,3269.0,3855.0,3016.0,3015.0,3995.6666666666665,4104.833333333333,777.4734815366505
2023-04-22 03:00:00,2838,3,5,4,0,0,13.6,0.0,23.0,0.0,0.0,4.4,0,14.099999999999996,17.2,2986.0,3579.0,2879.0,2868.0,3721.0,4103.583333333333,779.3221088069613
2023-04-22 04:00:00,2762,4,5,4,0,0,13.3,0.0,23.0,0.0,0.0,4.699999999999999,0,13.666666666666664,15.8,2838.0,3269.0,2815.0,2795.0,3452.0,4101.875,782.1629604750517
2023-04-22 05:00:00,2765,5,5,4,0,0,13.0,0.0,27.0,0.0,0.0,5.0,0,13.466666666666663,15.6,2762.0,2986.0,2838.0,2797.0,3214.833333333333,4099.666666666667,786.0195631300503
2023-04-22 06:00:00,2882,6,5,4,0,0,12.3,0.0,28.0,0.0,0.0,5.699999999999999,0,13.299999999999995,14.9,2765.0,2838.0,3045.0,2918.0,3033.1666666666665,4096.625,791.2380399535477
2023-04-22 07:00:00,3088,7,5,4,0,0,12.7,0.0,28.0,0.16,0.0,5.300000000000001,0,12.866666666666664,13.9,2882.0,2762.0,3479.0,3125.0,2917.0,4089.8333333333335,801.2929045240238
2023-04-22 08:00:00,3342,8,5,4,0,0,14.1,0.0,26.0,0.53,0.0,3.9,0,12.666666666666664,13.6,3088.0,2765.0,4010.0,3389.0,2886.833333333333,4073.5416666666665,818.0517672131429
2023-04-22 09:00:00,3642,9,5,4,0,0,15.1,0.0,23.0,0.79,0.0,2.9000000000000004,0,13.033333333333331,14.1,3342.0,2882.0,4458.0,3708.0,2946.1666666666665,4045.7083333333335,831.5601617058129
2023-04-22 10:00:00,3906,10,5,4,0,0,17.4,0.0,22.0,1.76,0.0,0.6000000000000014,0,13.966666666666663,15.1,3642.0,3088.0,4748.0,4033.0,3080.1666666666665,4011.7083333333335,830.6512625208616
2023-04-22 11:00:00,4077,11,5,4,0,0,18.6,0.0,19.0,2.1,0.0,0.0,0,15.533333333333331,17.4,3906.0,3342.0,4842.0,4267.0,3270.833333333333,3976.625,815.8506796722692
2023-04-22 12:00:00,4126,12,5,4,0,0,19.0,0.0,18.0,2.35,0.0,0.0,0,17.03333333333333,18.6,4077.0,3642.0,4807.0,4327.0,3489.5,3944.75,795.2549632172709
2023-04-22 13:00:00,4121,13,5,4,0,0,20.6,0.0,17.0,2.89,0.0,0.0,0,18.33333333333333,19.0,4126.0,3906.0,4798.0,4353.0,3696.8333333333335,3916.375,775.0442799411711
2023-04-22 14:00:00,4098,14,5,4,0,1,21.5,0.0,17.0,2.79,0.0,0.0,0,19.399999999999995,20.6,4121.0,4077.0,4815.0,4299.0,3869.0,3888.1666666666665,753.5846316780962
2023-04-22 15:00:00,4055,15,5,4,0,1,22.3,0.0,16.0,2.57,0.0,0.0,0,20.366666666666664,21.5,4098.0,4126.0,4825.0,4182.0,3995.0,3858.2916666666665,729.0570132871301
2023-04-22 16:00:00,4019,16,5,4,0,1,21.9,0.0,17.0,2.22,0.0,0.0,0,21.46666666666667,22.3,4055.0,4121.0,4812.0,4101.0,4063.8333333333335,3826.2083333333335,701.0712287304227
2023-04-22 17:00:00,4025,17,5,4,0,1,22.2,0.0,15.0,1.84,0.0,0.0,0,21.899999999999995,22.3,4019.0,4098.0,4842.0,4085.0,4082.6666666666665,3793.1666666666665,670.6162426660251
2023-04-22 18:00:00,4095,18,5,4,0,0,20.8,0.0,19.0,0.86,0.0,0.0,0,22.13333333333333,22.3,4025.0,4055.0,4813.0,4127.0,4074.0,3759.125,634.8428297446708
2023-04-22 19:00:00,4157,19,5,4,0,0,19.6,0.0,20.0,0.33,0.0,0.0,0,21.63333333333333,22.3,4095.0,4019.0,4700.0,4211.0,4068.8333333333335,3729.2083333333335,598.9216381323588
2023-04-22 20:00:00,4214,20,5,4,0,0,18.3,0.0,22.0,0.01,0.0,0.0,0,20.866666666666664,22.3,4157.0,4025.0,4634.0,4276.0,4074.8333333333335,3706.5833333333335,570.2229858775843
2023-04-22 21:00:00,4130,21,5,4,0,0,17.5,0.0,25.0,0.0,0.0,0.5,0,19.566666666666663,22.3,4214.0,4095.0,4452.0,4181.0,4094.1666666666665,3689.0833333333335,546.473589533776
2023-04-22 22:00:00,3939,22,5,4,0,0,16.5,0.0,26.0,0.0,0.0,1.5,0,18.466666666666665,22.2,4130.0,4157.0,4185.0,3984.0,4106.666666666667,3675.6666666666665,530.6523193748707
2023-04-22 23:00:00,3691,23,5,4,0,0,15.6,0.0,31.0,0.0,0.0,2.4000000000000004,0,17.433333333333334,22.2,3939.0,4214.0,3855.0,3718.0,4093.3333333333335,3665.4166666666665,522.702668550777
2023-04-23 00:00:00,3442,0,6,4,0,0,14.8,0.0,31.0,0.0,0.0,3.1999999999999997,0,16.53333333333333,20.8,3691.0,4130.0,3579.0,3482.0,4037.6666666666665,3658.5833333333335,521.186265348929
2023-04-23 01:00:00,3139,1,6,4,0,0,14.0,0.0,29.0,0.0,0.0,4.0,0,15.633333333333333,19.6,3442.0,3939.0,3269.0,3169.0,3928.8333333333335,3652.875,522.8434226086963
2023-04-23 02:00:00,2914,2,6,4,0,0,13.4,0.0,32.0,0.0,0.0,4.6,0,14.799999999999995,18.3,3139.0,3691.0,2986.0,2932.0,3759.1666666666665,3647.4583333333335,527.6446415473026
2023-04-23 03:00:00,2773,3,6,4,0,0,12.3,0.0,36.0,0.0,0.0,5.699999999999999,0,14.066666666666665,17.5,2914.0,3442.0,2838.0,2793.0,3542.5,3644.4583333333335,531.7576253345197
2023-04-23 04:00:00,2695,4,6,4,0,0,11.9,0.0,38.0,0.0,0.0,6.1,0,13.233333333333333,16.5,2773.0,3139.0,2762.0,2723.0,3316.333333333333,3641.75,536.1906904466892
2023-04-23 05:00:00,2687,5,6,4,0,0,11.0,0.0,40.0,0.0,0.0,7.0,0,12.533333333333331,15.6,2695.0,2914.0,2765.0,2721.0,3109.0,3638.9583333333335,541.1219808771068
2023-04-23 06:00:00,2783,6,6,4,0,0,10.7,0.0,43.0,0.0,0.0,7.300000000000001,0,11.733333333333333,14.8,2687.0,2773.0,2882.0,2830.0,2941.6666666666665,3635.7083333333335,546.8036353021697
2023-04-23 07:00:00,2965,7,6,4,0,0,11.0,0.0,44.0,0.13,0.0,7.0,0,11.199999999999998,14.0,2783.0,2695.0,3088.0,3007.0,2831.833333333333,3631.5833333333335,553.0741688343816
2023-04-23 08:00:00,3165,8,6,4,0,0,12.7,0.0,43.0,0.49,0.0,5.300000000000001,0,10.9,13.4,2965.0,2687.0,3342.0,3232.0,2802.833333333333,3626.4583333333335,558.8697428674337
2023-04-23 09:00:00,3401,9,6,4,0,0,14.0,0.0,46.0,0.67,0.0,4.0,0,11.466666666666663,12.7,3165.0,2783.0,3642.0,3485.0,2844.6666666666665,3619.0833333333335,563.931688483029
2023-04-23 10:00:00,3608,10,6,4,0,0,16.0,0.0,41.0,1.18,0.0,2.0,0,12.566666666666665,14.0,3401.0,2965.0,3906.0,3708.0,2949.333333333333,3609.0416666666665,565.6489523713433
2023-04-23 11:00:00,3744,11,6,4,0,0,18.4,0.0,33.0,2.69,0.0,0.0,0,14.233333333333327,16.0,3608.0,3165.0,4077.0,3871.0,3101.5,3596.625,562.106582226686
2023-04-23 12:00:00,3805,12,6,4,0,0,19.8,0.0,26.0,2.79,0.0,0.0,0,16.13333333333333,18.4,3744.0,3401.0,4126.0,3896.0,3277.6666666666665,3582.75,553.7817220278502
2023-04-23 13:00:00,3849,13,6,4,0,0,21.5,0.0,24.0,3.32,0.0,0.0,0,18.066666666666663,19.8,3805.0,3608.0,4121.0,3966.0,3448.0,3569.375,543.8784880674777
2023-04-23 14:00:00,3862,14,6,4,0,1,22.0,0.0,20.0,3.19,0.0,0.0,0,19.899999999999995,21.5,3849.0,3744.0,4098.0,3929.0,3595.333333333333,3558.0416666666665,534.6394542254149
2023-04-23 15:00:00,3872,15,6,4,0,1,21.7,0.0,22.0,2.32,0.0,0.0,0,21.1,22.0,3862.0,3805.0,4055.0,3892.0,3711.5,3548.208333333333,526.3830626294362
