기준일자,기준시,전력사용량(MWh),datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),hour,dayofweek,month,is_weekend,is_holiday,is_off
2024-03-19,22,5036,2024-03-19 22:00,5,,3.7,59,,9,47.2,35.525,22,1,3,0,0,0
2024-03-19,23,4576,2024-03-19 23:00,4.7,,3.9,61,,5,45.95,36,23,1,3,0,0,0
2024-03-19,24,4138,2024-03-20 0:00,3.9,0,3.5,63,,0,38.45,28.8,0,2,3,0,0,0
2024-03-20,1,3770,2024-03-20 1:00,3.5,,2,64,,0,34.1,24,1,2,3,0,0,0
2024-03-20,2,3454,2024-03-20 2:00,3,,2,63,,0,34.7,23.85,2,2,3,0,0,0
2024-03-20,3,3287,2024-03-20 3:00,2.7,,2.5,63,,0,37.475,26.325,3,2,3,0,0,0
2024-03-20,4,3225,2024-03-20 4:00,2.4,,3.1,65,,0,38.45,26.875,4,2,3,0,0,0
2024-03-20,5,3289,2024-03-20 5:00,1.9,,2.9,66,,0,43.725,31.825,5,2,3,0,0,0
2024-03-20,6,3586,2024-03-20 6:00,1.5,,2.3,67,,0,45.55,33.3,6,2,3,0,0,0
2024-03-20,7,4184,2024-03-20 7:00,1.2,,2.7,65,0.01,0,47.725,34.05,7,2,3,0,0,0
2024-03-20,8,4988,2024-03-20 8:00,1.9,,2.4,62,0.38,0,46.5,31.375,8,2,3,0,0,0
2024-03-20,9,5695,2024-03-20 9:00,3.3,,3.6,55,1.2,0,46.675,28.575,9,2,3,0,0,0
2024-03-20,10,6122,2024-03-20 10:00,4.8,,4.2,43,2.01,1,45.45,25.175,10,2,3,0,0,0
2024-03-20,11,6304,2024-03-20 11:00,6.2,,5,37,2.52,5,42.56756757,21.56756757,11,2,3,0,0,0
2024-03-20,12,6279,2024-03-20 12:00,6.6,,3.9,35,2.72,7,40.82857143,19.91428571,12,2,3,0,0,0
2024-03-20,13,6182,2024-03-20 13:00,6.7,,4.4,35,1.9,6,40.16216216,20.21621622,13,2,3,0,0,0
2024-03-20,14,6082,2024-03-20 14:00,6.8,,5.3,33,2.05,6,38.58974359,19.28205128,14,2,3,0,0,0
2024-03-20,15,5974,2024-03-20 15:00,8.1,,3.6,30,2.48,6,40.17948718,19.92307692,15,2,3,0,0,0
2024-03-20,16,5902,2024-03-20 16:00,7.8,,4.7,29,1.95,5,39.35897436,18.07692308,16,2,3,0,0,0
2024-03-20,17,5829,2024-03-20 17:00,7.7,,4.1,37,1.05,3,41.46153846,18.76923077,17,2,3,0,0,0
2024-03-20,18,5910,2024-03-20 18:00,6.8,,3.9,45,0.71,1,40.575,17.51282051,18,2,3,0,0,0
2024-03-20,19,5841,2024-03-20 19:00,5.3,,3,51,0.11,0,43.55,19.325,19,2,3,0,0,0
2024-03-20,20,5721,2024-03-20 20:00,4.6,,2.8,49,,0,37.925,18.025,20,2,3,0,0,0
2024-03-20,21,5447,2024-03-20 21:00,4.2,,4,31,,0,35.35,17.725,21,2,3,0,0,0
2024-03-20,22,5077,2024-03-20 22:00,3.4,,2.5,35,,0,30.1025641,15.375,22,2,3,0,0,0
2024-03-20,23,4631,2024-03-20 23:00,2.8,,2.2,39,,0,31.625,18.5,23,2,3,0,0,0
2024-03-20,24,4180,2024-03-21 0:00,2,,1.6,46,,0,35.30769231,21.325,0,3,3,0,0,0
2024-03-21,1,3801,2024-03-21 1:00,1.5,,1.5,47,,0,37.6,23.675,1,3,3,0,0,0
2024-03-21,2,3501,2024-03-21 2:00,1.2,,2,50,,0,34.325,21.975,2,3,3,0,0,0
2024-03-21,3,3335,2024-03-21 3:00,0.4,,0.5,51,,3,34.475,22.25,3,3,3,0,0,0
2024-03-21,4,3277,2024-03-21 4:00,0,,1,54,,0,32.625,21.15,4,3,3,0,0,0
2024-03-21,5,3332,2024-03-21 5:00,-0.2,,1.8,57,,0,33.925,21.6,5,3,3,0,0,0
2024-03-21,6,3614,2024-03-21 6:00,-0.9,,1,60,,0,34.325,20.95,6,3,3,0,0,0
2024-03-21,7,4220,2024-03-21 7:00,-0.8,,0.4,60,0.02,0,36.8,21.525,7,3,3,0,0,0
2024-03-21,8,5024,2024-03-21 8:00,1,,0.5,58,0.39,0,38.975,22.025,8,3,3,0,0,0
2024-03-21,9,5734,2024-03-21 9:00,3.3,,1.5,55,1.19,0,42.35,23.125,9,3,3,0,0,0
2024-03-21,10,6150,2024-03-21 10:00,5.3,,2.8,46,1.92,0,42.97435897,22.17948718,10,3,3,0,0,0
2024-03-21,11,6220,2024-03-21 11:00,7.6,,2,37,2.58,0,43.1025641,21.69230769,11,3,3,0,0,0
2024-03-21,12,6148,2024-03-21 12:00,8.6,,2.1,30,2.98,0,39.25,20.8,12,3,3,0,0,0
2024-03-21,13,5913,2024-03-21 13:00,10.4,,2.8,28,3.16,0,37.275,20.65,13,3,3,0,0,0
2024-03-21,14,5759,2024-03-21 14:00,10.8,,3.1,26,3.09,0,35.65,19.275,14,3,3,0,0,0
2024-03-21,15,5751,2024-03-21 15:00,11.2,,3.7,33,2.72,0,39.35897436,20.30769231,15,3,3,0,0,0
2024-03-21,16,5722,2024-03-21 16:00,10.9,,3,34,2.15,0,41.8974359,20.79487179,16,3,3,0,0,0
2024-03-21,17,5708,2024-03-21 17:00,10.1,,3.4,39,1.47,0,42.72972973,22.35135135,17,3,3,0,0,0
2024-03-21,18,5761,2024-03-21 18:00,8.6,,3.7,35,0.66,0,38.23684211,19.02631579,18,3,3,0,0,0
2024-03-21,19,5723,2024-03-21 19:00,7,,3,40,0.1,0,34.5,18.7,19,3,3,0,0,0
2024-03-21,20,5646,2024-03-21 20:00,6,,2.5,43,,0,31.12820513,17.35,20,3,3,0,0,0
2024-03-21,21,5382,2024-03-21 21:00,5.2,,1.3,50,,4,31.9,18.2,21,3,3,0,0,0
2024-03-21,22,4850,2024-03-21 22:00,4.6,,0.6,53,,3,30.275,16.775,22,3,3,0,0,0
2024-03-21,23,4486,2024-03-21 23:00,3.9,,1.7,55,,0,32.375,18.05,23,3,3,0,0,0
2024-03-21,24,4178,2024-03-22 0:00,3.9,,1.5,58,,9,31.65,17.025,0,4,3,0,0,0
2024-03-22,1,3765,2024-03-22 1:00,4.1,,2.4,53,,9,33.61538462,18.45,1,4,3,0,0,0
2024-03-22,2,3450,2024-03-22 2:00,4.4,,1.9,52,,10,31.675,18.125,2,4,3,0,0,0
2024-03-22,3,3287,2024-03-22 3:00,5,,1.9,50,,9,33.4,20,3,4,3,0,0,0
2024-03-22,4,3223,2024-03-22 4:00,4.8,,2.3,50,,8,32.325,19.65,4,4,3,0,0,0
2024-03-22,5,3278,2024-03-22 5:00,4.5,,3.3,51,,8,33.48717949,20.17948718,5,4,3,0,0,0
2024-03-22,6,3558,2024-03-22 6:00,4.1,,4.1,52,,0,31.64102564,18.92307692,6,4,3,0,0,0
2024-03-22,7,4126,2024-03-22 7:00,4.1,,4.1,53,0.03,6,34.35897436,18.97435897,7,4,3,0,0,0
2024-03-22,8,4902,2024-03-22 8:00,5,,3.8,52,0.27,7,35.79487179,19.15384615,8,4,3,0,0,0
2024-03-22,9,5521,2024-03-22 9:00,7.3,,3.3,46,0.77,4,40.775,20.9,9,4,3,0,0,0
2024-03-22,10,5943,2024-03-22 10:00,10.4,,3.5,39,1.79,4,39.8,19.875,10,4,3,0,0,0
2024-03-22,11,5880,2024-03-22 11:00,12.7,,3.2,34,2.27,3,40.94871795,20,11,4,3,0,0,0
2024-03-22,12,5832,2024-03-22 12:00,14.2,,3.2,32,2.31,8,46.56410256,20,12,4,3,0,0,0
2024-03-22,13,5714,2024-03-22 13:00,14.6,,4.7,33,1.4,9,59.65789474,23.18421053,13,4,3,0,0,0
2024-03-22,14,5623,2024-03-22 14:00,14.8,,4.2,33,0.78,10,64.42105263,21.34210526,14,4,3,0,0,0
2024-03-22,15,5792,2024-03-22 15:00,14.9,,3.7,36,0.35,10,64.02631579,20.94736842,15,4,3,0,0,0
2024-03-22,16,5757,2024-03-22 16:00,15,,3.4,41,0.19,10,61.52631579,18.97368421,16,4,3,0,0,0
2024-03-22,17,5752,2024-03-22 17:00,15.1,,3.7,48,0.06,10,63.89189189,16.86486486,17,4,3,0,0,0
2024-03-22,18,5751,2024-03-22 18:00,14,0.1,6.5,66,0.03,10,63.05263158,15,18,4,3,0,0,0
2024-03-22,19,5468,2024-03-22 19:00,12.8,,4.3,75,0,10,52.3,14.575,19,4,3,0,0,0
2024-03-22,20,5410,2024-03-22 20:00,12.1,,2.2,84,,10,41.275,13.65,20,4,3,0,0,0
2024-03-22,21,5138,2024-03-22 21:00,11.5,4.8,1.4,85,,10,38.675,17.3,21,4,3,0,0,0
2024-03-22,22,4807,2024-03-22 22:00,11.8,,2.5,83,,9,34.35897436,15.79487179,22,4,3,0,0,0
2024-03-22,23,4396,2024-03-22 23:00,12.2,,3.6,82,,10,35.84615385,15.66666667,23,4,3,0,0,0
2024-03-22,24,4073,2024-03-23 0:00,11.9,0.5,3.5,89,,10,35.20512821,14.20512821,0,5,3,1,0,1
2024-03-23,1,3729,2024-03-23 1:00,11.5,,3.5,90,,9,36.475,13.175,1,5,3,1,0,1
2024-03-23,2,3401,2024-03-23 2:00,11.1,,3.1,89,,10,44.7,13.85,2,5,3,1,0,1
2024-03-23,3,3217,2024-03-23 3:00,10.6,0.1,2.6,89,,10,55.2,17.225,3,5,3,1,0,1
2024-03-23,4,3142,2024-03-23 4:00,10.2,,1.6,89,,9,60.225,21.05,4,5,3,1,0,1
2024-03-23,5,3150,2024-03-23 5:00,10,,2,87,,8,65.725,24.85,5,5,3,1,0,1
2024-03-23,6,3291,2024-03-23 6:00,9.8,0,1.6,88,,7,67.55,27.25,6,5,3,1,0,1
2024-03-23,7,3537,2024-03-23 7:00,9.4,,1.9,89,0.03,6,72.6,30.975,7,5,3,1,0,1
2024-03-23,8,3868,2024-03-23 8:00,9.6,,2.1,90,0.39,4,72.7,31.075,8,5,3,1,0,1
2024-03-23,9,4271,2024-03-23 9:00,10,,3.4,87,0.7,9,76.3,34.275,9,5,3,1,0,1
2024-03-23,10,4646,2024-03-23 10:00,11.2,,1.6,83,1.13,8,74.275,33.475,10,5,3,1,0,1
2024-03-23,11,4824,2024-03-23 11:00,12.9,,2.3,74,2.31,7,73.975,33.275,11,5,3,1,0,1
2024-03-23,12,4808,2024-03-23 12:00,13.7,,3.6,68,2.35,5,72.525,32.5,12,5,3,1,0,1
2024-03-23,13,4762,2024-03-23 13:00,15,,3,59,3.14,1,71.55,33.2,13,5,3,1,0,1
2024-03-23,14,4662,2024-03-23 14:00,15.9,,2.3,54,2.5,6,64.375,29.25,14,5,3,1,0,1
2024-03-23,15,4591,2024-03-23 15:00,17.7,,1.9,49,2.35,0,60.425,26.5,15,5,3,1,0,1
2024-03-23,16,4538,2024-03-23 16:00,18,,2.2,45,2.13,0,55.875,23.85,16,5,3,1,0,1
2024-03-23,17,4546,2024-03-23 17:00,17.8,,2.5,44,1.42,0,51.8,22.05,17,5,3,1,0,1
2024-03-23,18,4616,2024-03-23 18:00,16.9,,2.9,45,0.65,4,49.35,20.75,18,5,3,1,0,1
2024-03-23,19,4737,2024-03-23 19:00,15.6,,2.2,47,0.1,5,49.45,22.4,19,5,3,1,0,1
2024-03-23,20,4810,2024-03-23 20:00,14.7,,2.5,48,,8,46.425,21.65,20,5,3,1,0,1
2024-03-23,21,4683,2024-03-23 21:00,13.4,,1.3,51,,8,45.625,21.15,21,5,3,1,0,1
2024-03-23,22,4477,2024-03-23 22:00,12.5,,1,56,,9,41.625,20.375,22,5,3,1,0,1
2024-03-23,23,4177,2024-03-23 23:00,11.8,,0.9,54,,6,40,20.225,23,5,3,1,0,1
2024-03-23,24,3894,2024-03-24 0:00,11.5,,2.3,51,,8,37.7,18.525,0,6,3,1,0,1
2024-03-24,1,3558,2024-03-24 1:00,10.9,,2,54,,7,36.9,18.275,1,6,3,1,0,1
2024-03-24,2,3299,2024-03-24 2:00,10.8,,1.9,56,,7,34.1,16.675,2,6,3,1,0,1
2024-03-24,3,3134,2024-03-24 3:00,10.5,,2.6,58,,8,33.075,16.725,3,6,3,1,0,1
2024-03-24,4,3050,2024-03-24 4:00,10.7,,2.7,59,,9,30.45,15.525,4,6,3,1,0,1
2024-03-24,5,3049,2024-03-24 5:00,10.8,,2.9,59,,9,30.05,14.925,5,6,3,1,0,1
2024-03-24,6,3162,2024-03-24 6:00,10.8,,3,59,,8,27.975,13.625,6,6,3,1,0,1
2024-03-24,7,3360,2024-03-24 7:00,10.8,,3.4,58,0.03,8,28.775,13.775,7,6,3,1,0,1
2024-03-24,8,3611,2024-03-24 8:00,11.8,,2.9,55,0.38,9,28.1,12.4,8,6,3,1,0,1
2024-03-24,9,3892,2024-03-24 9:00,13,,3.5,48,0.62,8,30.15,12.225,9,6,3,1,0,1
2024-03-24,10,4128,2024-03-24 10:00,15.4,,2.7,42,1.46,7,28.25,10.6,10,6,3,1,0,1
2024-03-24,11,4282,2024-03-24 11:00,17,,3.1,38,1.98,7,29.9,10,11,6,3,1,0,1
2024-03-24,12,4317,2024-03-24 12:00,19.2,,2.4,34,2.46,8,30.9,11.1,12,6,3,1,0,1
2024-03-24,13,4340,2024-03-24 13:00,20.1,,3,32,2.51,5,30.575,11.7,13,6,3,1,0,1
2024-03-24,14,4305,2024-03-24 14:00,21.7,,2.3,28,3.1,2,31.1,11.85,14,6,3,1,0,1
2024-03-24,15,4269,2024-03-24 15:00,22.7,,2.3,27,2.79,0,31.725,13.125,15,6,3,1,0,1
2024-03-24,16,4169,2024-03-24 16:00,23.1,,3.1,22,2.21,0,31.575,12.85,16,6,3,1,0,1
2024-03-24,17,4304,2024-03-24 17:00,23.2,,1.2,23,1.52,0,30.975,12.4,17,6,3,1,0,1
2024-03-24,18,4451,2024-03-24 18:00,22.1,,1.9,23,0.72,0,31.075,12.55,18,6,3,1,0,1
2024-03-24,19,4631,2024-03-24 19:00,19.9,,0.7,28,0.11,0,35.725,15.725,19,6,3,1,0,1
2024-03-24,20,4730,2024-03-24 20:00,17.8,,1.9,39,,0,45.475,21.1,20,6,3,1,0,1
2024-03-24,21,4634,2024-03-24 21:00,16.8,,2.1,43,,0,53.35,26.7,21,6,3,1,0,1
2024-03-24,22,4440,2024-03-24 22:00,16.2,,1.6,45,,0,55.075,27.475,22,6,3,1,0,1
2024-03-24,23,4134,2024-03-24 23:00,15.5,,1.8,46,,0,56.9,29.45,23,6,3,1,0,1
2024-03-24,24,3796,2024-03-25 0:00,14.6,,0.6,48,,7,49.75,24.425,0,0,3,0,0,0
2024-03-25,1,3441,2024-03-25 1:00,13.9,,1.1,47,,7,39.35,18.325,1,0,3,0,0,0
2024-03-25,2,3194,2024-03-25 2:00,13.5,,0.9,47,,7,32.325,13.575,2,0,3,0,0,0
2024-03-25,3,3055,2024-03-25 3:00,12.8,,2.5,50,,9,30.675,12.9,3,0,3,0,0,0
2024-03-25,4,2996,2024-03-25 4:00,13.1,,2.1,45,,9,28.175,11.1,4,0,3,0,0,0
2024-03-25,5,3049,2024-03-25 5:00,13,,0.7,46,,9,27.075,11.075,5,0,3,0,0,0
2024-03-25,6,3308,2024-03-25 6:00,12.4,,1.4,46,,9,25.575,9.575,6,0,3,0,0,0
2024-03-25,7,3848,2024-03-25 7:00,12.1,,3.9,49,0.03,9,26.05,9.425,7,0,3,0,0,0
2024-03-25,8,4555,2024-03-25 8:00,12.5,,3.8,45,0.24,9,27.1,9.025,8,0,3,0,0,0
2024-03-25,9,5159,2024-03-25 9:00,12.4,,3.7,41,0.35,9,27.45,9.875,9,0,3,0,0,0
2024-03-25,10,5562,2024-03-25 10:00,12.6,,3.4,45,0.57,9,26.775,10.9,10,0,3,0,0,0
2024-03-25,11,5720,2024-03-25 11:00,12.8,,4.3,47,0.73,9,20.875,7.075,11,0,3,0,0,0
2024-03-25,12,5738,2024-03-25 12:00,13,,5.7,50,0.62,10,18.73684211,6.131578947,12,0,3,0,0,0
2024-03-25,13,5730,2024-03-25 13:00,12.8,,4.2,51,0.41,10,18.16666667,7.135135135,13,0,3,0,0,0
2024-03-25,14,5759,2024-03-25 14:00,10.4,,4.8,78,0.34,10,18.5,7.552631579,14,0,3,0,0,0
2024-03-25,15,5732,2024-03-25 15:00,10.4,2.2,5.1,77,0.51,10,16.05263158,6.631578947,15,0,3,0,0,0
2024-03-25,16,5682,2024-03-25 16:00,9.9,,5,79,0.38,10,11.27777778,4.388888889,16,0,3,0,0,0
2024-03-25,17,5568,2024-03-25 17:00,9.5,,5.6,77,0.38,10,10.35135135,4.459459459,17,0,3,0,0,0
2024-03-25,18,5420,2024-03-25 18:00,9.2,0.7,4.8,80,0.1,10,7.897435897,3.153846154,18,0,3,0,0,0
2024-03-25,19,5330,2024-03-25 19:00,8.6,,5.4,81,0.02,10,8.210526316,3.5,19,0,3,0,0,0
2024-03-25,20,5448,2024-03-25 20:00,8.3,,5.6,80,,10,6.2,3.2,20,0,3,0,0,0
2024-03-25,21,5198,2024-03-25 21:00,7.9,1.1,4.5,80,,10,6.179487179,3,21,0,3,0,0,0
2024-03-25,22,4857,2024-03-25 22:00,7.3,,5,84,,10,4.717948718,2.225,22,0,3,0,0,0
2024-03-25,23,4435,2024-03-25 23:00,6.8,,6.3,83,,10,4.923076923,2.307692308,23,0,3,0,0,0
2024-03-25,24,3983,2024-03-26 0:00,6.7,1.1,5.5,80,,10,4.055555556,1.95,0,1,3,0,0,0
2024-03-26,1,3663,2024-03-26 1:00,6.3,,3.9,85,,10,4.333333333,2.578947368,1,1,3,0,0,0
2024-03-26,2,3366,2024-03-26 2:00,5.7,,4.5,87,,10,4.052631579,2.131578947,2,1,3,0,0,0
2024-03-26,3,3221,2024-03-26 3:00,5.1,4.1,3.9,90,,10,4.307692308,2.210526316,3,1,3,0,0,0
2024-03-26,4,3161,2024-03-26 4:00,4.3,,4.6,90,,10,3.85,1.846153846,4,1,3,0,0,0
2024-03-26,5,3224,2024-03-26 5:00,3.9,,3.4,91,,10,4.076923077,1.948717949,5,1,3,0,0,0
2024-03-26,6,3498,2024-03-26 6:00,3.5,4.3,3.2,91,,10,3.763157895,1.948717949,6,1,3,0,0,0
2024-03-26,7,4064,2024-03-26 7:00,3.6,,2,90,0.01,10,4.2,1.974358974,7,1,3,0,0,0
2024-03-26,8,4861,2024-03-26 8:00,3.2,,3.5,91,0.07,10,4.179487179,2.051282051,8,1,3,0,0,0
2024-03-26,9,5580,2024-03-26 9:00,3.7,3.1,2.5,93,0.33,10,4.725,2.184210526,9,1,3,0,0,0
2024-03-26,10,6016,2024-03-26 10:00,5.1,,3.5,89,1,9,4.648648649,2.131578947,10,1,3,0,0,0
2024-03-26,11,6095,2024-03-26 11:00,6,,2.8,83,1.11,8,5.567567568,2.611111111,11,1,3,0,0,0
2024-03-26,12,6085,2024-03-26 12:00,7.7,0,2.4,77,1.65,7,5.611111111,2.514285714,12,1,3,0,0,0
2024-03-26,13,5922,2024-03-26 13:00,8.5,,3.1,70,1.8,7,7.621621622,3.027777778,13,1,3,0,0,0
2024-03-26,14,5802,2024-03-26 14:00,10.9,,2.3,61,2.85,7,8.135135135,2.837837838,14,1,3,0,0,0
2024-03-26,15,5678,2024-03-26 15:00,11.9,,2.7,58,2.12,3,10.16216216,3.552631579,15,1,3,0,0,0
2024-03-26,16,5581,2024-03-26 16:00,12.1,,1.9,58,1.94,5,9.638888889,2.918918919,16,1,3,0,0,0
2024-03-26,17,5584,2024-03-26 17:00,11.4,,1.1,58,0.65,8,11.8974359,4.225,17,1,3,0,0,0
2024-03-26,18,5637,2024-03-26 18:00,10.9,,1.6,59,0.18,8,12.475,4.45,18,1,3,0,0,0
2024-03-26,19,5539,2024-03-26 19:00,10.4,,1.9,63,0.05,8,13.66666667,5.075,19,1,3,0,0,0
2024-03-26,20,5484,2024-03-26 20:00,10,,1,65,,7,12.9,5.825,20,1,3,0,0,0
2024-03-26,21,5218,2024-03-26 21:00,9.2,,1.4,66,,1,14.025,6.15,21,1,3,0,0,0
2024-03-26,22,4903,2024-03-26 22:00,8.2,,2,74,,0,13.6,5.55,22,1,3,0,0,0
2024-03-26,23,4499,2024-03-26 23:00,7.5,,1.4,81,,0,15.325,6.973684211,23,1,3,0,0,0
2024-03-26,24,4108,2024-03-27 0:00,6.9,,2,84,,0,15.65,8.1,0,2,3,0,0,0
2024-03-27,1,3695,2024-03-27 1:00,6.4,,1.3,87,,0,17.07692308,10.35,1,2,3,0,0,0
2024-03-27,2,3375,2024-03-27 2:00,6.1,,0.8,88,,5,16.43589744,9.225,2,2,3,0,0,0
2024-03-27,3,3219,2024-03-27 3:00,5.7,,0.8,88,,0,17.2,10.2,3,2,3,0,0,0
2024-03-27,4,3157,2024-03-27 4:00,5.3,,1.7,88,,2,16.375,9.6,4,2,3,0,0,0
2024-03-27,5,3213,2024-03-27 5:00,5,,2.2,88,,5,16.9,10.35,5,2,3,0,0,0
2024-03-27,6,3470,2024-03-27 6:00,4.6,,2,88,,0,16.675,9.5,6,2,3,0,0,0
2024-03-27,7,4023,2024-03-27 7:00,4.5,,2.3,90,0.03,0,17.025,9.7,7,2,3,0,0,0
2024-03-27,8,4754,2024-03-27 8:00,6.1,,2,84,0.43,0,17.1,8.125,8,2,3,0,0,0
2024-03-27,9,5342,2024-03-27 9:00,8.2,,2.3,76,1.16,0,19.85,8.95,9,2,3,0,0,0
2024-03-27,10,5649,2024-03-27 10:00,10.4,,1.7,68,1.86,0,25.125,11.375,10,2,3,0,0,0
2024-03-27,11,5696,2024-03-27 11:00,12.4,,1.8,62,2.43,4,29.56410256,14.87179487,11,2,3,0,0,0
2024-03-27,12,5630,2024-03-27 12:00,13.6,,3.1,56,2.6,7,30.02564103,16.33333333,12,2,3,0,0,0
2024-03-27,13,5551,2024-03-27 13:00,14.4,,1.3,52,2.52,10,32.28205128,18.79487179,13,2,3,0,0,0
2024-03-27,14,5482,2024-03-27 14:00,15.6,,1.5,50,2.39,10,35.18421053,20.42105263,14,2,3,0,0,0
2024-03-27,15,5395,2024-03-27 15:00,16,,2.5,46,2.17,10,40.26315789,23.10526316,15,2,3,0,0,0
2024-03-27,16,5330,2024-03-27 16:00,15.7,,3.8,50,1.49,10,44.12820513,25.84615385,16,2,3,0,0,0
2024-03-27,17,5380,2024-03-27 17:00,14.2,,3.6,56,0.88,10,47.17948718,28.94871795,17,2,3,0,0,0
2024-03-27,18,5462,2024-03-27 18:00,13.1,,3.3,62,0.42,8,43.02564103,26.48717949,18,2,3,0,0,0
2024-03-27,19,5434,2024-03-27 19:00,12,,2.5,66,0.08,9,39.475,25.675,19,2,3,0,0,0
2024-03-27,20,5359,2024-03-27 20:00,11.5,,2.1,63,,8,33.8,21.925,20,2,3,0,0,0
2024-03-27,21,5131,2024-03-27 21:00,11.1,,1.7,64,,8,26.4,16.675,21,2,3,0,0,0
2024-03-27,22,4815,2024-03-27 22:00,10.7,,0.8,66,,10,20.8,12.45,22,2,3,0,0,0
2024-03-27,23,4366,2024-03-27 23:00,10.9,,1.4,66,,10,19.57894737,11.3,23,2,3,0,0,0
2024-03-27,24,4032,2024-03-28 0:00,10.7,,0.1,67,,9,18.23076923,10.5,0,3,3,0,0,0
2024-03-28,1,3649,2024-03-28 1:00,10.5,,0.5,70,,10,20.275,11.575,1,3,3,0,0,0
2024-03-28,2,3337,2024-03-28 2:00,10.4,,0.8,71,,10,20.57894737,11.75,2,3,3,0,0,0
2024-03-28,3,3184,2024-03-28 3:00,10.3,,0.1,71,,10,20.8,12.325,3,3,3,0,0,0
2024-03-28,4,3117,2024-03-28 4:00,10.3,,0.5,72,,10,20.71794872,12,4,3,3,0,0,0
2024-03-28,5,3164,2024-03-28 5:00,10.2,,1.6,79,,10,22.475,14.2,5,3,3,0,0,0
2024-03-28,6,3406,2024-03-28 6:00,9.8,1.1,2,87,,10,23.375,14.65,6,3,3,0,0,0
2024-03-28,7,3926,2024-03-28 7:00,9.5,,2.4,88,0,10,26.525,17.175,7,3,3,0,0,0
2024-03-28,8,4633,2024-03-28 8:00,9.6,,1.7,89,0.06,10,26.94871795,17.8,8,3,3,0,0,0
2024-03-28,9,5229,2024-03-28 9:00,10.1,0.4,1.5,88,0.28,10,28.2,19.425,9,3,3,0,0,0
2024-03-28,10,5478,2024-03-28 10:00,10.6,,0.6,84,0.37,10,27.075,17.5,10,3,3,0,0,0
2024-03-28,11,5766,2024-03-28 11:00,11,,1,77,0.4,10,24.94736842,15.07894737,11,3,3,0,0,0
2024-03-28,12,5824,2024-03-28 12:00,11.2,0,1.8,76,0.31,10,23.13157895,13.46153846,12,3,3,0,0,0
2024-03-28,13,5794,2024-03-28 13:00,11.5,,2.4,76,0.51,10,24.1025641,15.02564103,13,3,3,0,0,0
2024-03-28,14,5741,2024-03-28 14:00,11.2,,2.3,79,0.62,10,21.13157895,13.74358974,14,3,3,0,0,0
2024-03-28,15,5567,2024-03-28 15:00,11.7,0,0.8,79,0.53,10,21.94871795,14.82051282,15,3,3,0,0,0
2024-03-28,16,5605,2024-03-28 16:00,12,,1.1,77,0.52,10,20.94736842,13.71052632,16,3,3,0,0,0
2024-03-28,17,5586,2024-03-28 17:00,12.1,,1.7,76,0.45,10,23.53846154,15,17,3,3,0,0,0
2024-03-28,18,5637,2024-03-28 18:00,11.8,,0.3,77,0.07,10,22.46153846,13.45,18,3,3,0,0,0
2024-03-28,19,5428,2024-03-28 19:00,11.7,,2.7,79,0.01,10,26.225,15.8,19,3,3,0,0,0
2024-03-28,20,5417,2024-03-28 20:00,10.6,,2.9,89,,10,28.85,18.775,20,3,3,0,0,0
2024-03-28,21,5161,2024-03-28 21:00,10,0.4,2.1,90,,8,27.125,19.925,21,3,3,0,0,0
2024-03-28,22,4776,2024-03-28 22:00,9.6,,4.3,87,,0,24.075,16.925,22,3,3,0,0,0
2024-03-28,23,4421,2024-03-28 23:00,8.7,,3.5,83,,0,73.175,21.775,23,3,3,0,0,0
2024-03-28,24,4049,2024-03-29 0:00,7.8,,2.7,86,,0,155.8,26.79487179,0,4,3,0,0,0
2024-03-29,1,3681,2024-03-29 1:00,7.1,,2.5,82,,0,246.55,35.64102564,1,4,3,0,0,0
2024-03-29,2,3369,2024-03-29 2:00,6.4,,1.8,83,,0,332.05,41.8974359,2,4,3,0,0,0
2024-03-29,3,3215,2024-03-29 3:00,5.9,,2.8,84,,0,366.375,44.17948718,3,4,3,0,0,0
2024-03-29,4,3151,2024-03-29 4:00,5.6,,2.8,82,,0,371.9,45.79487179,4,4,3,0,0,0
2024-03-29,5,3198,2024-03-29 5:00,5.4,,2.1,83,,7,383.875,48.20512821,5,4,3,0,0,0
2024-03-29,6,3454,2024-03-29 6:00,5.7,,3.1,83,,9,393.45,49.53846154,6,4,3,0,0,0
2024-03-29,7,3978,2024-03-29 7:00,5.8,,3,76,0.02,7,429.05,53.46153846,7,4,3,0,0,0
2024-03-29,8,4691,2024-03-29 8:00,6.1,,2.6,75,0.17,9,440.175,56.41025641,8,4,3,0,0,0
2024-03-29,9,5330,2024-03-29 9:00,6.9,,2.7,64,0.4,9,451.5,59.41025641,9,4,3,0,0,0
2024-03-29,10,5784,2024-03-29 10:00,6.7,,1.6,77,0.18,10,424.7,55.97435897,10,4,3,0,0,0
2024-03-29,11,6051,2024-03-29 11:00,6.8,,1.8,85,0.15,10,310.65,50.375,11,4,3,0,0,0
2024-03-29,12,6103,2024-03-29 12:00,7.4,1.4,1.9,90,0.1,10,199.5,39.225,12,4,3,0,0,0
2024-03-29,13,6072,2024-03-29 13:00,9.4,,3.7,97,0.13,10,139.3,36.125,13,4,3,0,0,0
