기준일자,기준시,본부명,전력사용량(MWh),고객호수
2023-05-11,10,서울본부,2073,876259
2023-05-11,11,서울본부,2146,876229
2023-05-11,12,서울본부,2166,876268
2023-05-11,13,서울본부,2201,875985
2023-05-11,14,서울본부,2240,876622
2023-05-11,15,서울본부,2253,878168
2023-05-11,16,서울본부,2243,880152
2023-05-11,17,서울본부,2244,880114
2023-05-11,18,서울본부,2233,879455
2023-05-11,19,서울본부,2166,878851
2023-05-11,20,서울본부,2119,878930
2023-05-11,21,서울본부,2035,879232
2023-05-11,22,서울본부,1906,879243
2023-05-11,23,서울본부,1761,879343
2023-05-11,24,서울본부,1631,879285
2023-05-12,1,서울본부,1477,878700
2023-05-12,2,서울본부,1336,877136
2023-05-12,3,서울본부,1272,875638
2023-05-12,4,서울본부,1233,875637
2023-05-12,5,서울본부,1230,875947
2023-05-12,6,서울본부,1320,876145
2023-05-12,7,서울본부,1514,876021
2023-05-12,8,서울본부,1740,876126
2023-05-12,9,서울본부,1933,876152
2023-05-12,10,서울본부,2062,876142
2023-05-12,11,서울본부,2128,876032
2023-05-12,12,서울본부,2145,876178
2023-05-12,13,서울본부,2155,876652
2023-05-12,14,서울본부,2175,876729
2023-05-12,15,서울본부,2185,878237
2023-05-12,16,서울본부,2180,879533
2023-05-12,17,서울본부,2173,879622
2023-05-12,18,서울본부,2168,880189
2023-05-12,19,서울본부,2099,880659
2023-05-12,20,서울본부,2047,880310
2023-05-12,21,서울본부,1970,880228
2023-05-12,22,서울본부,1846,880446
2023-05-12,23,서울본부,1704,880972
2023-05-12,24,서울본부,1593,880962
2023-05-13,1,서울본부,1451,879567
2023-05-13,2,서울본부,1315,877655
2023-05-13,3,서울본부,1232,876270
2023-05-13,4,서울본부,1193,876459
2023-05-13,5,서울본부,1194,876892
2023-05-13,6,서울본부,1245,877235
2023-05-13,7,서울본부,1334,877036
2023-05-13,8,서울본부,1447,877119
2023-05-13,9,서울본부,1590,877185
2023-05-13,10,서울본부,1721,877226
2023-05-13,11,서울본부,1808,877462
2023-05-13,12,서울본부,1849,877380
2023-05-13,13,서울본부,1867,877081
2023-05-13,14,서울본부,1854,877709
2023-05-13,15,서울본부,1855,879667
2023-05-13,16,서울본부,1847,881187
2023-05-13,17,서울본부,1831,881114
2023-05-13,18,서울본부,1842,881030
2023-05-13,19,서울본부,1859,880697
2023-05-13,20,서울본부,1865,880459
2023-05-13,21,서울본부,1826,880552
2023-05-13,22,서울본부,1739,880586
2023-05-13,23,서울본부,1625,880646
2023-05-13,24,서울본부,1524,880635
2023-05-14,1,서울본부,1383,879750
2023-05-14,2,서울본부,1273,878351
2023-05-14,3,서울본부,1210,876387
2023-05-14,4,서울본부,1168,876498
2023-05-14,5,서울본부,1165,876773
2023-05-14,6,서울본부,1201,876986
2023-05-14,7,서울본부,1277,877281
2023-05-14,8,서울본부,1366,876918
2023-05-14,9,서울본부,1475,877267
2023-05-14,10,서울본부,1576,877294
2023-05-14,11,서울본부,1669,877262
2023-05-14,12,서울본부,1700,877403
2023-05-14,13,서울본부,1733,877397
2023-05-14,14,서울본부,1735,878209
2023-05-14,15,서울본부,1728,879845
2023-05-14,16,서울본부,1727,881443
2023-05-14,17,서울본부,1742,881560
2023-05-14,18,서울본부,1787,881394
2023-05-14,19,서울본부,1833,881043
2023-05-14,20,서울본부,1859,880709
2023-05-14,21,서울본부,1844,880653
2023-05-14,22,서울본부,1757,880967
2023-05-14,23,서울본부,1640,881081
2023-05-14,24,서울본부,1518,880863
2023-05-15,1,서울본부,1361,880558
2023-05-15,2,서울본부,1252,878923
2023-05-15,3,서울본부,1198,877107
2023-05-15,4,서울본부,1162,877516
2023-05-15,5,서울본부,1177,877576
2023-05-15,6,서울본부,1280,877624
2023-05-15,7,서울본부,1476,877678
2023-05-15,8,서울본부,1722,878590
2023-05-15,9,서울본부,1935,879139
2023-05-15,10,서울본부,2074,879002
2023-05-15,11,서울본부,2169,879148
2023-05-15,12,서울본부,2211,878982
2023-05-15,13,서울본부,2235,878856
2023-05-15,14,서울본부,2287,879109
2023-05-15,15,서울본부,2324,880325
2023-05-15,16,서울본부,2318,881756
2023-05-15,17,서울본부,2319,881788
2023-05-15,18,서울본부,2308,882694
2023-05-15,19,서울본부,2220,882817
2023-05-15,20,서울본부,2160,882344
2023-05-15,21,서울본부,2065,882314
2023-05-15,22,서울본부,1933,882742
2023-05-15,23,서울본부,1774,882837
2023-05-15,24,서울본부,1640,881968
2023-05-16,1,서울본부,1481,882208
2023-05-16,2,서울본부,1343,881768
2023-05-16,3,서울본부,1280,882478
2023-05-16,4,서울본부,1246,883001
2023-05-16,5,서울본부,1249,883456
2023-05-16,6,서울본부,1340,883311
2023-05-16,7,서울본부,1550,883479
2023-05-16,8,서울본부,1795,883260
2023-05-16,9,서울본부,2032,883714
2023-05-16,10,서울본부,2232,883768
2023-05-16,11,서울본부,2353,883796
2023-05-16,12,서울본부,2412,883685
2023-05-16,13,서울본부,2449,883651
2023-05-16,14,서울본부,2512,883201
2023-05-16,15,서울본부,2541,883760
2023-05-16,16,서울본부,2539,884314
2023-05-16,17,서울본부,2517,884324
2023-05-16,18,서울본부,2479,884433
2023-05-16,19,서울본부,2369,884682
2023-05-16,20,서울본부,2287,884888
2023-05-16,21,서울본부,2174,884918
2023-05-16,22,서울본부,2014,884973
2023-05-16,23,서울본부,1832,885038
2023-05-16,24,서울본부,1695,884792
2023-05-17,1,서울본부,1526,885349
2023-05-17,2,서울본부,1381,884434
2023-05-17,3,서울본부,1308,883805
2023-05-17,4,서울본부,1270,884169
2023-05-17,5,서울본부,1275,884459
2023-05-17,6,서울본부,1370,884483
2023-05-17,7,서울본부,1572,884734
2023-05-17,8,서울본부,1836,884855
2023-05-17,9,서울본부,2114,884846
2023-05-17,10,서울본부,2335,884659
2023-05-17,11,서울본부,2463,884851
2023-05-17,12,서울본부,2502,885048
2023-05-17,13,서울본부,2508,885253
2023-05-17,14,서울본부,2549,885324
2023-05-17,15,서울본부,2558,885674
2023-05-17,16,서울본부,2552,886018
2023-05-17,17,서울본부,2535,886134
2023-05-17,18,서울본부,2496,885632
2023-05-17,19,서울본부,2385,885641
2023-05-17,20,서울본부,2311,885927
2023-05-17,21,서울본부,2208,886268
2023-05-17,22,서울본부,2062,886283
2023-05-17,23,서울본부,1883,886572
2023-05-17,24,서울본부,1742,886364
2023-05-18,1,서울본부,1574,886991
2023-05-18,2,서울본부,1425,887095
2023-05-18,3,서울본부,1347,886381
2023-05-18,4,서울본부,1310,886929
2023-05-18,5,서울본부,1314,886961
2023-05-18,6,서울본부,1398,886833
2023-05-18,7,서울본부,1610,887056
2023-05-18,8,서울본부,1875,887236
2023-05-18,9,서울본부,2133,887189
2023-05-18,10,서울본부,2325,887348
2023-05-18,11,서울본부,2439,887423
2023-05-18,12,서울본부,2470,887432
2023-05-18,13,서울본부,2508,887494
2023-05-18,14,서울본부,2561,887351
2023-05-18,15,서울본부,2541,887911
2023-05-18,16,서울본부,2488,888400
2023-05-18,17,서울본부,2447,888016
2023-05-18,18,서울본부,2403,887822
2023-05-18,19,서울본부,2306,888220
2023-05-18,20,서울본부,2243,888420
2023-05-18,21,서울본부,2145,888800
2023-05-18,22,서울본부,1997,889211
2023-05-18,23,서울본부,1837,889274
2023-05-18,24,서울본부,1704,889019
2023-05-19,1,서울본부,1530,889050
2023-05-19,2,서울본부,1384,888698
2023-05-19,3,서울본부,1313,888119
2023-05-19,4,서울본부,1273,888254
2023-05-19,5,서울본부,1281,888488
2023-05-19,6,서울본부,1368,888689
2023-05-19,7,서울본부,1569,888690
2023-05-19,8,서울본부,1843,889068
2023-05-19,9,서울본부,2094,889133
2023-05-19,10,서울본부,2309,889075
2023-05-19,11,서울본부,2410,888959
2023-05-19,12,서울본부,2447,888890
2023-05-19,13,서울본부,2471,889156
2023-05-19,14,서울본부,2512,888991
2023-05-19,15,서울본부,2534,889412
2023-05-19,16,서울본부,2505,890299
2023-05-19,17,서울본부,2488,890185
2023-05-19,18,서울본부,2448,890723
2023-05-19,19,서울본부,2316,890545
2023-05-19,20,서울본부,2234,889982
2023-05-19,21,서울본부,2140,890285
2023-05-19,22,서울본부,1997,890693
2023-05-19,23,서울본부,1837,890861
2023-05-19,24,서울본부,1716,890538
2023-05-20,1,서울본부,1562,890888
2023-05-20,2,서울본부,1411,890943
2023-05-20,3,서울본부,1330,890038
2023-05-20,4,서울본부,1279,890081
2023-05-20,5,서울본부,1271,890409
2023-05-20,6,서울본부,1306,890728
2023-05-20,7,서울본부,1406,890762
2023-05-20,8,서울본부,1541,890964
2023-05-20,9,서울본부,1712,890994
2023-05-20,10,서울본부,1878,891011
2023-05-20,11,서울본부,2033,891209
2023-05-20,12,서울본부,2101,891072
2023-05-20,13,서울본부,2123,891175
2023-05-20,14,서울본부,2099,891101
2023-05-20,15,서울본부,2089,891843
2023-05-20,16,서울본부,2065,892694
2023-05-20,17,서울본부,2036,892727
2023-05-20,18,서울본부,2029,892067
2023-05-20,19,서울본부,2017,891812
2023-05-20,20,서울본부,2002,891717
2023-05-20,21,서울본부,1945,891741
2023-05-20,22,서울본부,1836,891926
2023-05-20,23,서울본부,1713,892105
2023-05-20,24,서울본부,1602,891913
2023-05-21,1,서울본부,1452,891271
2023-05-21,2,서울본부,1337,890245
2023-05-21,3,서울본부,1268,889434
2023-05-21,4,서울본부,1226,889725
2023-05-21,5,서울본부,1221,890028
2023-05-21,6,서울본부,1258,890219
2023-05-21,7,서울본부,1336,887178
2023-05-21,8,서울본부,1436,887513
2023-05-21,9,서울본부,1542,890403
2023-05-21,10,서울본부,1656,890386
2023-05-21,11,서울본부,1768,890502
2023-05-21,12,서울본부,1802,890365
2023-05-21,13,서울본부,1835,890070
2023-05-21,14,서울본부,1842,889993
2023-05-21,15,서울본부,1840,890604
2023-05-21,16,서울본부,1831,890645
2023-05-21,17,서울본부,1841,890499
2023-05-21,18,서울본부,1878,890320
2023-05-21,19,서울본부,1924,889877
2023-05-21,20,서울본부,1936,889659
2023-05-21,21,서울본부,1900,889467
2023-05-21,22,서울본부,1809,890205
2023-05-21,23,서울본부,1684,890364
2023-05-21,24,서울본부,1565,890121
2023-05-22,1,서울본부,1403,889717
2023-05-22,2,서울본부,1293,888855
2023-05-22,3,서울본부,1233,887959
2023-05-22,4,서울본부,1197,888312
2023-05-22,5,서울본부,1208,888810
2023-05-22,6,서울본부,1312,888942
2023-05-22,7,서울본부,1523,890257
2023-05-22,8,서울본부,1791,890844
2023-05-22,9,서울본부,2035,890918
2023-05-22,10,서울본부,2185,890974
2023-05-22,11,서울본부,2281,890999
2023-05-22,12,서울본부,2314,891084
2023-05-22,13,서울본부,2335,891137
2023-05-22,14,서울본부,2374,891329
2023-05-22,15,서울본부,2397,891536
2023-05-22,16,서울본부,2385,891810
2023-05-22,17,서울본부,2373,892242
2023-05-22,18,서울본부,2352,892394
2023-05-22,19,서울본부,2257,892081
2023-05-22,20,서울본부,2196,891513
2023-05-22,21,서울본부,2111,891642
2023-05-22,22,서울본부,1973,892239
2023-05-22,23,서울본부,1803,892528
2023-05-22,24,서울본부,1666,892415
2023-05-23,1,서울본부,1505,892223
2023-05-23,2,서울본부,1363,891926
2023-05-23,3,서울본부,1291,891481
2023-05-23,4,서울본부,1254,891793
2023-05-23,5,서울본부,1256,892041
2023-05-23,6,서울본부,1344,892755
2023-05-23,7,서울본부,1542,892876
2023-05-23,8,서울본부,1796,893137
2023-05-23,9,서울본부,2033,893315
2023-05-23,10,서울본부,2228,893011
2023-05-23,11,서울본부,2320,892889
2023-05-23,12,서울본부,2353,892859
2023-05-23,13,서울본부,2367,893382
2023-05-23,14,서울본부,2404,893235
2023-05-23,15,서울본부,2412,893773
2023-05-23,16,서울본부,2396,894030
2023-05-23,17,서울본부,2397,893892
2023-05-23,18,서울본부,2380,894274
2023-05-23,19,서울본부,2276,894203
2023-05-23,20,서울본부,2206,894107
2023-05-23,21,서울본부,2112,894353
2023-05-23,22,서울본부,1971,894441
2023-05-23,23,서울본부,1810,894358
2023-05-23,24,서울본부,1668,894161
2023-05-24,1,서울본부,1504,894460
2023-05-24,2,서울본부,1362,894299
2023-05-24,3,서울본부,1291,894142
2023-05-24,4,서울본부,1254,894572
2023-05-24,5,서울본부,1249,895122
2023-05-24,6,서울본부,1333,895265
2023-05-24,7,서울본부,1538,895249
2023-05-24,8,서울본부,1801,895237
2023-05-24,9,서울본부,2036,894885
2023-05-24,10,서울본부,2242,894977
2023-05-24,11,서울본부,2349,894135
2023-05-24,12,서울본부,2279,892503
2023-05-24,13,서울본부,2413,894535
2023-05-24,14,서울본부,2439,894833
2023-05-24,15,서울본부,2413,894732
2023-05-24,16,서울본부,2354,894382
2023-05-24,17,서울본부,2322,894224
2023-05-24,18,서울본부,2292,895043
2023-05-24,19,서울본부,2223,895316
2023-05-24,20,서울본부,2133,895000
2023-05-24,21,서울본부,2020,896046
2023-05-24,22,서울본부,1931,896185
2023-05-24,23,서울본부,1740,896638
2023-05-24,24,서울본부,1578,892324
2023-05-25,1,서울본부,1495,896659
2023-05-25,2,서울본부,1358,896460
2023-05-25,3,서울본부,1291,896335
2023-05-25,4,서울본부,1251,896656
2023-05-25,5,서울본부,1255,896970
2023-05-25,6,서울본부,1340,897018
2023-05-25,7,서울본부,1545,897120
2023-05-25,8,서울본부,1802,897527
2023-05-25,9,서울본부,2038,897329
2023-05-25,10,서울본부,2239,896864
2023-05-25,11,서울본부,2352,896813
2023-05-25,12,서울본부,2387,896705
2023-05-25,13,서울본부,2399,896528
2023-05-25,14,서울본부,2437,896467
2023-05-25,15,서울본부,2451,896805
2023-05-25,16,서울본부,2430,897309
2023-05-25,17,서울본부,2402,897419
2023-05-25,18,서울본부,2360,897373
2023-05-25,19,서울본부,2258,897597
2023-05-25,20,서울본부,2184,897465
2023-05-25,21,서울본부,2083,897820
2023-05-25,22,서울본부,1953,898123
2023-05-25,23,서울본부,1802,898374
2023-05-25,24,서울본부,1668,898425
2023-05-26,1,서울본부,1504,898391
2023-05-26,2,서울본부,1357,898304
2023-05-26,3,서울본부,1288,898018
2023-05-26,4,서울본부,1255,898146
2023-05-26,5,서울본부,1259,898569
2023-05-26,6,서울본부,1340,898670
2023-05-26,7,서울본부,1544,898854
2023-05-26,8,서울본부,1796,899101
2023-05-26,9,서울본부,2037,899065
2023-05-26,10,서울본부,2230,899281
2023-05-26,11,서울본부,2337,899549
2023-05-26,12,서울본부,2376,899124
2023-05-26,13,서울본부,2401,899056
2023-05-26,14,서울본부,2442,899158
2023-05-26,15,서울본부,2459,899016
2023-05-26,16,서울본부,2449,899145
2023-05-26,17,서울본부,2425,899191
2023-05-26,18,서울본부,2382,899180
2023-05-26,19,서울본부,2259,899310
2023-05-26,20,서울본부,2180,898931
2023-05-26,21,서울본부,2090,898979
2023-05-26,22,서울본부,1951,898919
2023-05-26,23,서울본부,1802,898674
2023-05-26,24,서울본부,1683,898590
2023-05-27,1,서울본부,1535,898720
2023-05-27,2,서울본부,1393,898446
2023-05-27,3,서울본부,1313,898210
2023-05-27,4,서울본부,1264,898854
2023-05-27,5,서울본부,1252,899039
2023-05-27,6,서울본부,1289,899163
2023-05-27,7,서울본부,1382,899339
2023-05-27,8,서울본부,1494,899499
2023-05-27,9,서울본부,1629,899685
2023-05-27,10,서울본부,1774,899466
2023-05-27,11,서울본부,1897,899110
2023-05-27,12,서울본부,1942,898786
2023-05-27,13,서울본부,1964,898903
2023-05-27,14,서울본부,1966,898869
2023-05-27,15,서울본부,1957,899047
2023-05-27,16,서울본부,1941,898891
2023-05-27,17,서울본부,1937,898816
2023-05-27,18,서울본부,1958,898997
2023-05-27,19,서울본부,1972,898975
2023-05-27,20,서울본부,1960,898646
2023-05-27,21,서울본부,1910,898468
2023-05-27,22,서울본부,1813,898791
2023-05-27,23,서울본부,1706,898859
2023-05-27,24,서울본부,1602,898762
2023-05-28,1,서울본부,1455,898542
2023-05-28,2,서울본부,1342,898155
2023-05-28,3,서울본부,1270,897479
2023-05-28,4,서울본부,1224,897480
2023-05-28,5,서울본부,1213,898199
2023-05-28,6,서울본부,1248,898025
2023-05-28,7,서울본부,1331,896852
2023-05-28,8,서울본부,1434,896808
2023-05-28,9,서울본부,1557,896810
2023-05-28,10,서울본부,1686,897025
2023-05-28,11,서울본부,1797,897059
2023-05-28,12,서울본부,1852,897092
2023-05-28,13,서울본부,1891,897063
2023-05-28,14,서울본부,1888,896790
2023-05-28,15,서울본부,1888,896906
2023-05-28,16,서울본부,1881,897076
2023-05-28,17,서울본부,1891,896911
2023-05-28,18,서울본부,1925,896439
2023-05-28,19,서울본부,1945,896198
2023-05-28,20,서울본부,1942,895913
2023-05-28,21,서울본부,1899,895988
2023-05-28,22,서울본부,1814,897382
2023-05-28,23,서울본부,1711,897586
2023-05-28,24,서울본부,1611,897731
2023-05-29,1,서울본부,1460,897864
2023-05-29,2,서울본부,1351,897711
2023-05-29,3,서울본부,1281,896358
2023-05-29,4,서울본부,1239,896828
2023-05-29,5,서울본부,1234,897148
2023-05-29,6,서울본부,1282,897116
2023-05-29,7,서울본부,1384,897209
2023-05-29,8,서울본부,1517,897237
2023-05-29,9,서울본부,1662,897281
2023-05-29,10,서울본부,1829,897511
2023-05-29,11,서울본부,1981,897791
2023-05-29,12,서울본부,2041,897572
2023-05-29,13,서울본부,2080,897431
2023-05-29,14,서울본부,2088,897688
2023-05-29,15,서울본부,2107,897739
2023-05-29,16,서울본부,2110,897884
2023-05-29,17,서울본부,2136,897911
2023-05-29,18,서울본부,2178,897862
2023-05-29,19,서울본부,2191,897323
2023-05-29,20,서울본부,2186,897274
2023-05-29,21,서울본부,2145,897220
2023-05-29,22,서울본부,2026,897335
2023-05-29,23,서울본부,1875,897421
2023-05-29,24,서울본부,1721,897208
2023-05-30,1,서울본부,1525,897136
2023-05-30,2,서울본부,1394,897446
2023-05-30,3,서울본부,1316,897068
2023-05-30,4,서울본부,1272,897197
2023-05-30,5,서울본부,1279,897293
2023-05-30,6,서울본부,1377,897736
2023-05-30,7,서울본부,1618,897731
2023-05-30,8,서울본부,1938,897639
2023-05-30,9,서울본부,2234,897636
2023-05-30,10,서울본부,2488,898173
2023-05-30,11,서울본부,2619,898521
2023-05-30,12,서울본부,2635,898585
2023-05-30,13,서울본부,2631,898540
2023-05-30,14,서울본부,2674,898386
2023-05-30,15,서울본부,2682,898540
2023-05-30,16,서울본부,2655,898089
2023-05-30,17,서울본부,2620,898080
2023-05-30,18,서울본부,2566,897087
2023-05-30,19,서울본부,2431,897027
2023-05-30,20,서울본부,2343,897368
2023-05-30,21,서울본부,2242,897587
2023-05-30,22,서울본부,2090,898630
2023-05-30,23,서울본부,1908,898586
2023-05-30,24,서울본부,1752,898524
2023-05-31,1,서울본부,1583,899010
2023-05-31,2,서울본부,1429,898743
2023-05-31,3,서울본부,1351,898760
2023-05-31,4,서울본부,1307,899347
2023-05-31,5,서울본부,1306,899585
2023-05-31,6,서울본부,1388,899464
2023-05-31,7,서울본부,1619,899551
2023-05-31,8,서울본부,1917,899555
2023-05-31,9,서울본부,2134,899328
2023-05-31,10,서울본부,2323,899374
2023-05-31,11,서울본부,2429,899257
2023-05-31,12,서울본부,2471,893514
2023-05-31,13,서울본부,2503,889554
2023-05-31,14,서울본부,2564,889695
2023-05-31,15,서울본부,2589,888802
2023-05-31,16,서울본부,2585,885830
2023-05-31,17,서울본부,2568,888607
2023-05-31,18,서울본부,2547,895467
2023-05-31,19,서울본부,2450,899555
2023-05-31,20,서울본부,2366,900702
2023-05-31,21,서울본부,2263,901043
2023-05-31,22,서울본부,2100,901437
2023-05-31,23,서울본부,1925,901530
2023-05-31,24,서울본부,1778,901660
2023-06-01,1,서울본부,1595,901871
2023-06-01,2,서울본부,1440,901724
2023-06-01,3,서울본부,1358,901266
2023-06-01,4,서울본부,1315,901318
2023-06-01,5,서울본부,1315,901354
2023-06-01,6,서울본부,1402,901638
2023-06-01,7,서울본부,1616,902164
2023-06-01,8,서울본부,1906,902001
2023-06-01,9,서울본부,2188,901355
2023-06-01,10,서울본부,2416,899289
2023-06-01,11,서울본부,2523,899898
2023-06-01,12,서울본부,2554,902568
2023-06-01,13,서울본부,2577,903226
2023-06-01,14,서울본부,2608,903215
2023-06-01,15,서울본부,2611,902888
2023-06-01,16,서울본부,2602,903189
2023-06-01,17,서울본부,2592,903841
2023-06-01,18,서울본부,2551,904161
2023-06-01,19,서울본부,2435,904360
2023-06-01,20,서울본부,2355,904079
2023-06-01,21,서울본부,2247,904239
2023-06-01,22,서울본부,2093,904425
2023-06-01,23,서울본부,1920,904669
2023-06-01,24,서울본부,1773,904586
2023-06-02,1,서울본부,1598,904500
2023-06-02,2,서울본부,1445,904090
2023-06-02,3,서울본부,1359,903724
2023-06-02,4,서울본부,1310,903908
2023-06-02,5,서울본부,1305,904343
2023-06-02,6,서울본부,1394,904718
2023-06-02,7,서울본부,1609,904675
2023-06-02,8,서울본부,1887,904824
2023-06-02,9,서울본부,2157,904820
2023-06-02,10,서울본부,2360,905051
2023-06-02,11,서울본부,2452,905164
2023-06-02,12,서울본부,2466,905471
2023-06-02,13,서울본부,2469,905841
2023-06-02,14,서울본부,2476,905736
2023-06-02,15,서울본부,2494,905810
2023-06-02,16,서울본부,2514,906185
2023-06-02,17,서울본부,2515,906165
2023-06-02,18,서울본부,2477,906274
2023-06-02,19,서울본부,2343,906148
2023-06-02,20,서울본부,2258,906175
2023-06-02,21,서울본부,2161,906107
2023-06-02,22,서울본부,2009,906304
2023-06-02,23,서울본부,1851,906545
2023-06-02,24,서울본부,1731,906895
2023-06-03,1,서울본부,1574,907002
2023-06-03,2,서울본부,1427,906634
2023-06-03,3,서울본부,1340,906250
2023-06-03,4,서울본부,1286,906427
2023-06-03,5,서울본부,1273,906623
2023-06-03,6,서울본부,1316,906862
2023-06-03,7,서울본부,1419,906657
2023-06-03,8,서울본부,1548,906236
2023-06-03,9,서울본부,1724,906309
2023-06-03,10,서울본부,1903,906614
2023-06-03,11,서울본부,2034,906682
2023-06-03,12,서울본부,2082,906597
2023-06-03,13,서울본부,2102,906489
2023-06-03,14,서울본부,2092,906496
2023-06-03,15,서울본부,2086,906565
2023-06-03,16,서울본부,2071,906676
2023-06-03,17,서울본부,2061,906735
2023-06-03,18,서울본부,2059,906543
2023-06-03,19,서울본부,2042,906262
2023-06-03,20,서울본부,2013,905240
2023-06-03,21,서울본부,1970,905286
2023-06-03,22,서울본부,1863,905255
2023-06-03,23,서울본부,1751,905417
2023-06-03,24,서울본부,1633,905906
2023-06-04,1,서울본부,1478,905922
2023-06-04,2,서울본부,1361,905592
2023-06-04,3,서울본부,1284,905408
2023-06-04,4,서울본부,1237,905716
2023-06-04,5,서울본부,1227,906101
2023-06-04,6,서울본부,1260,906054
2023-06-04,7,서울본부,1343,905838
2023-06-04,8,서울본부,1454,904169
2023-06-04,9,서울본부,1578,904789
2023-06-04,10,서울본부,1717,906227
2023-06-04,11,서울본부,1850,905844
2023-06-04,12,서울본부,1911,905818
2023-06-04,13,서울본부,1955,906283
2023-06-04,14,서울본부,1965,906178
2023-06-04,15,서울본부,1947,906110
2023-06-04,16,서울본부,1951,906350
2023-06-04,17,서울본부,1967,906528
2023-06-04,18,서울본부,2003,905923
2023-06-04,19,서울본부,2009,905623
2023-06-04,20,서울본부,1997,905417
2023-06-04,21,서울본부,1962,905420
2023-06-04,22,서울본부,1875,905348
2023-06-04,23,서울본부,1760,905723
2023-06-04,24,서울본부,1635,905621
2023-06-05,1,서울본부,1467,905345
2023-06-05,2,서울본부,1352,905208
2023-06-05,3,서울본부,1279,904524
2023-06-05,4,서울본부,1246,904960
2023-06-05,5,서울본부,1248,905616
2023-06-05,6,서울본부,1334,905892
2023-06-05,7,서울본부,1551,906038
2023-06-05,8,서울본부,1826,905901
2023-06-05,9,서울본부,2108,905871
2023-06-05,10,서울본부,2322,906053
2023-06-05,11,서울본부,2432,906107
2023-06-05,12,서울본부,2469,905972
2023-06-05,13,서울본부,2483,905954
2023-06-05,14,서울본부,2502,906197
2023-06-05,15,서울본부,2501,906190
2023-06-05,16,서울본부,2482,905966
2023-06-05,17,서울본부,2468,906083
2023-06-05,18,서울본부,2429,906113
2023-06-05,19,서울본부,2298,905825
2023-06-05,20,서울본부,2197,905190
2023-06-05,21,서울본부,2102,905108
2023-06-05,22,서울본부,1969,904993
2023-06-05,23,서울본부,1823,905060
2023-06-05,24,서울본부,1701,904291
2023-06-06,1,서울본부,1558,905137
2023-06-06,2,서울본부,1423,904853
2023-06-06,3,서울본부,1341,904532
2023-06-06,4,서울본부,1293,904953
2023-06-06,5,서울본부,1279,905171
2023-06-06,6,서울본부,1309,905102
2023-06-06,7,서울본부,1400,905239
2023-06-06,8,서울본부,1513,905506
2023-06-06,9,서울본부,1645,905427
2023-06-06,10,서울본부,1782,905311
2023-06-06,11,서울본부,1904,905539
2023-06-06,12,서울본부,1977,905693
2023-06-06,13,서울본부,1998,905478
2023-06-06,14,서울본부,2012,905478
2023-06-06,15,서울본부,2021,905889
2023-06-06,16,서울본부,1998,905781
2023-06-06,17,서울본부,2010,905660
2023-06-06,18,서울본부,2031,905685
2023-06-06,19,서울본부,2034,904842
2023-06-06,20,서울본부,2031,904164
2023-06-06,21,서울본부,1996,903984
2023-06-06,22,서울본부,1887,904081
2023-06-06,23,서울본부,1751,904028
2023-06-06,24,서울본부,1616,900139
2023-06-07,1,서울본부,1453,904395
2023-06-07,2,서울본부,1340,904402
2023-06-07,3,서울본부,1276,903908
2023-06-07,4,서울본부,1240,904310
2023-06-07,5,서울본부,1243,905226
2023-06-07,6,서울본부,1346,905334
2023-06-07,7,서울본부,1583,905444
2023-06-07,8,서울본부,1892,905302
2023-06-07,9,서울본부,2162,905178
2023-06-07,10,서울본부,2361,905273
2023-06-07,11,서울본부,2453,905386
2023-06-07,12,서울본부,2466,905374
2023-06-07,13,서울본부,2474,905142
2023-06-07,14,서울본부,2502,904741
2023-06-07,15,서울본부,2522,905659
2023-06-07,16,서울본부,2518,880855
2023-06-07,17,서울본부,2513,880192
2023-06-07,18,서울본부,2507,906061
2023-06-07,19,서울본부,2412,905528
2023-06-07,20,서울본부,2341,904896
2023-06-07,21,서울본부,2231,905224
2023-06-07,22,서울본부,2069,905577
2023-06-07,23,서울본부,1903,905738
2023-06-07,24,서울본부,1751,901534
2023-06-08,1,서울본부,1578,906007
2023-06-08,2,서울본부,1428,905763
2023-06-08,3,서울본부,1345,905539
2023-06-08,4,서울본부,1299,906002
2023-06-08,5,서울본부,1298,906311
2023-06-08,6,서울본부,1384,906456
2023-06-08,7,서울본부,1604,906229
2023-06-08,8,서울본부,1889,906423
2023-06-08,9,서울본부,2155,906019
2023-06-08,10,서울본부,2356,906708
2023-06-08,11,서울본부,2462,906746
2023-06-08,12,서울본부,2498,906590
2023-06-08,13,서울본부,2472,907258
2023-06-08,14,서울본부,2497,907800
2023-06-08,15,서울본부,2497,908071
2023-06-08,16,서울본부,2474,908330
2023-06-08,17,서울본부,2462,908360
2023-06-08,18,서울본부,2403,908273
2023-06-08,19,서울본부,2348,908015
2023-06-08,20,서울본부,2287,907362
2023-06-08,21,서울본부,2194,907354
2023-06-08,22,서울본부,2046,907708
2023-06-08,23,서울본부,1883,907792
2023-06-08,24,서울본부,1734,903273
2023-06-09,1,서울본부,1581,907695
2023-06-09,2,서울본부,1433,907283
2023-06-09,3,서울본부,1353,906917
2023-06-09,4,서울본부,1310,907324
2023-06-09,5,서울본부,1306,907774
2023-06-09,6,서울본부,1395,907662
2023-06-09,7,서울본부,1617,907852
2023-06-09,8,서울본부,1913,908053
2023-06-09,9,서울본부,2193,908115
2023-06-09,10,서울본부,2417,908267
2023-06-09,11,서울본부,2522,908501
